"varcomp","proportion"
"Covariates (PR-sq)",0.0201158085580938
"tailup_de",0.000126337543177623
"taildown_de",0
"euclid_de",0.957798233385505
"nugget",1.01968889211469e-10
"1 | as.factor(ch_watershed)",0.0219596204112544
