Region,Watershed,Segment Interval,Independent Variable,term,estimate,std.error,statistic,p.value,conf.low,conf.high,source_file
CPF,UE,10m,sfm_net change_logtrans,ch_stream.power.central.diff,-0.288882047483755,0.158699077342101,-1.82031333969903,0.0687113010751519,-0.59992652345401,0.0221624284865,CPF\Outputs\Segmented 10m\UE sfm_net change_logtrans\tidy_results.csv
CPF,UE,10m,sfm_net change_logtrans,hs_curvature.median,-0.0503178204047758,0.0688548264605833,-0.73078131180217,0.464912740215295,-0.185270800429275,0.0846351596197229,CPF\Outputs\Segmented 10m\UE sfm_net change_logtrans\tidy_results.csv
CPF,UE,10m,sfm_net change_logtrans,hs_drainage_density,-0.0903153834925967,0.0936715534399555,-0.964170873396371,0.334960264568339,-0.273908254610828,0.0932774876256351,CPF\Outputs\Segmented 10m\UE sfm_net change_logtrans\tidy_results.csv
CPF,UE,10m,sfm_net change_logtrans,hs_eastness.median,0.0048460958445374,0.0773815122555337,0.0626260162574024,0.950064312098845,-0.146818881245553,0.156511072934628,CPF\Outputs\Segmented 10m\UE sfm_net change_logtrans\tidy_results.csv
CPF,UE,10m,sfm_net change_logtrans,hs_extended.dnbr.median,0.12038161918004,0.122099170365801,0.985933146141658,0.324165920209478,-0.118928357279149,0.359691595639229,CPF\Outputs\Segmented 10m\UE sfm_net change_logtrans\tidy_results.csv
CPF,UE,10m,sfm_net change_logtrans,hs_flow.accumulation.max,0.116252796334148,0.162471565229155,0.715527028807663,0.47428344547078,-0.202185620026846,0.434691212695141,CPF\Outputs\Segmented 10m\UE sfm_net change_logtrans\tidy_results.csv
CPF,UE,10m,sfm_net change_logtrans,hs_ndvi.mean,-0.375987416795944,0.139430124400379,-2.69660102802664,0.0070051144577054,-0.649265438980626,-0.102709394611262,CPF\Outputs\Segmented 10m\UE sfm_net change_logtrans\tidy_results.csv
CPF,UE,10m,sfm_net change_logtrans,hs_northness.median,0.0454293280048439,0.119927543778256,0.378806457412669,0.704831591810065,-0.189624338554888,0.280482994564576,CPF\Outputs\Segmented 10m\UE sfm_net change_logtrans\tidy_results.csv
CPF,UM,10m,sfm_deposition_logtrans,(Intercept),-3.47987551155451,0.0935894584666395,-37.1823447701104,0.0,-3.66330747948173,-3.29644354362729,CPF\Outputs\Segmented 10m\UM sfm_deposition_logtrans\tidy_results.csv
CPF,UM,10m,sfm_deposition_logtrans,ch_central.slope.difference,-0.0023453247984512,0.0868117409763657,-0.0270162166093379,0.978446799768442,-0.172493210547348,0.167802560950446,CPF\Outputs\Segmented 10m\UM sfm_deposition_logtrans\tidy_results.csv
CPF,UM,10m,sfm_deposition_logtrans,ch_stream.power,-0.161541576220614,0.11657491188819,-1.38573191782082,0.165828778187194,-0.390024205022397,0.0669410525811679,CPF\Outputs\Segmented 10m\UM sfm_deposition_logtrans\tidy_results.csv
CPF,UM,10m,sfm_deposition_logtrans,hs_curvature.median,-0.0478426716777473,0.0612870798534029,-0.780632260375038,0.43501881213066,-0.167963140908047,0.0722777975525526,CPF\Outputs\Segmented 10m\UM sfm_deposition_logtrans\tidy_results.csv
CPF,UM,10m,sfm_deposition_logtrans,hs_drainage_density,-0.0947628691768907,0.0441841218746427,-2.14472677415085,0.0319746988906457,-0.181362156739719,-0.0081635816140626,CPF\Outputs\Segmented 10m\UM sfm_deposition_logtrans\tidy_results.csv
CPF,UM,10m,sfm_deposition_logtrans,hs_eastness.median,-0.109522383520478,0.120268373045416,-0.910649913582189,0.362479862262178,-0.345244063168721,0.126199296127764,CPF\Outputs\Segmented 10m\UM sfm_deposition_logtrans\tidy_results.csv
CPF,UM,10m,sfm_deposition_logtrans,hs_extended.dnbr.median,-0.139508333511618,0.102708942662229,-1.35828808958152,0.174372288084272,-0.340814162019776,0.0617974949965415,CPF\Outputs\Segmented 10m\UM sfm_deposition_logtrans\tidy_results.csv
CPF,UM,10m,sfm_deposition_logtrans,hs_flow.accumulation.max,-0.163200844361937,0.13511302913304,-1.20788383925017,0.227091946629219,-0.428017515304805,0.101615826580932,CPF\Outputs\Segmented 10m\UM sfm_deposition_logtrans\tidy_results.csv
CPF,UM,10m,sfm_deposition_logtrans,hs_northness.median,-0.253250392829763,0.114181134020938,-2.2179705518017,0.0265568403624181,-0.477041303224742,-0.0294594824347841,CPF\Outputs\Segmented 10m\UM sfm_deposition_logtrans\tidy_results.csv
CPF,UM,10m,sfm_erosion_logtrans,(Intercept),-3.32286579345852,0.119714880566266,-27.7564975861059,0.0,-3.55750264778191,-3.08822893913512,CPF\Outputs\Segmented 10m\UM sfm_erosion_logtrans\tidy_results.csv
CPF,UM,10m,sfm_erosion_logtrans,ch_central.slope.difference,-0.0537484207298585,0.117711862007741,-0.45661006302257,0.647951344913163,-0.284459430818179,0.176962589358462,CPF\Outputs\Segmented 10m\UM sfm_erosion_logtrans\tidy_results.csv
CPF,UM,10m,sfm_erosion_logtrans,ch_stream.power,0.0217232804842392,0.119143774794261,0.182328288001209,0.8553251001302,-0.211794227094664,0.255240788063143,CPF\Outputs\Segmented 10m\UM sfm_erosion_logtrans\tidy_results.csv
CPF,UM,10m,sfm_erosion_logtrans,ch_stream.power.central.diff,-0.0559429109042979,0.0557559447458182,-1.00335329549758,0.315690430037421,-0.165222554530107,0.0533367327215111,CPF\Outputs\Segmented 10m\UM sfm_erosion_logtrans\tidy_results.csv
CPF,UM,10m,sfm_erosion_logtrans,hs_curvature.median,-0.140317253282417,0.0616628075568012,-2.27555732283456,0.0228725181076026,-0.261174135279372,-0.0194603712854626,CPF\Outputs\Segmented 10m\UM sfm_erosion_logtrans\tidy_results.csv
CPF,UM,10m,sfm_erosion_logtrans,hs_drainage_density,-0.247492466527081,0.108382805816006,-2.28350303965403,0.0224007540135136,-0.459918862469851,-0.0350660705843121,CPF\Outputs\Segmented 10m\UM sfm_erosion_logtrans\tidy_results.csv
CPF,UM,10m,sfm_erosion_logtrans,hs_extended.dnbr.median,-0.0014235891287512,0.0855435640114565,-0.0166416859667031,0.986722468563499,-0.169085893700403,0.1662387154429,CPF\Outputs\Segmented 10m\UM sfm_erosion_logtrans\tidy_results.csv
CPF,UM,10m,sfm_erosion_logtrans,hs_flow.accumulation.max,0.144654379389629,0.158218224812117,0.914271282978971,0.360574316179877,-0.165447642939981,0.45475640171924,CPF\Outputs\Segmented 10m\UM sfm_erosion_logtrans\tidy_results.csv
CPF,UM,10m,sfm_erosion_logtrans,hs_northness.median,-0.0759667751422854,0.133236105018262,-0.570166586090709,0.568564716670077,-0.337104742418475,0.185171192133904,CPF\Outputs\Segmented 10m\UM sfm_erosion_logtrans\tidy_results.csv
CPF,UW,10m,lidar_erosion_logtrans,(Intercept),-4.42158058174719,0.207742892282581,-21.2839078784595,0.0,-4.82874916866523,-4.01441199482915,CPF\Outputs\Segmented 10m\UW lidar_erosion_logtrans\tidy_results.csv
CPF,UW,10m,lidar_erosion_logtrans,ch_curvature.median,-0.123776697560117,0.275314754042783,-0.449582507811704,0.653011503227749,-0.663383699896475,0.415830304776241,CPF\Outputs\Segmented 10m\UW lidar_erosion_logtrans\tidy_results.csv
CPF,UW,10m,lidar_erosion_logtrans,ch_stream.power,0.290890423989897,0.299368940511676,0.971678703517849,0.331210414740838,-0.295861917502901,0.877642765482695,CPF\Outputs\Segmented 10m\UW lidar_erosion_logtrans\tidy_results.csv
CPF,UW,10m,lidar_erosion_logtrans,ch_stream.power.central.diff,-0.0054526214957013,0.164431107441939,-0.0331605228507428,0.97354657899775,-0.327731670019938,0.316826427028536,CPF\Outputs\Segmented 10m\UW lidar_erosion_logtrans\tidy_results.csv
CPF,UW,10m,lidar_erosion_logtrans,ch_valley_width,0.0926842981254863,0.233526815012803,0.396889317059391,0.691449082362326,-0.365019848723956,0.550388444974928,CPF\Outputs\Segmented 10m\UW lidar_erosion_logtrans\tidy_results.csv
CPF,UW,10m,lidar_erosion_logtrans,hs_curvature.median,0.140838226253714,0.171439316523651,0.82150482811966,0.411358775105658,-0.195176659666804,0.476853112174232,CPF\Outputs\Segmented 10m\UW lidar_erosion_logtrans\tidy_results.csv
CPF,UW,10m,lidar_erosion_logtrans,hs_drainage_density,-0.0590474574404638,0.205508504851318,-0.28732366810407,0.773864501812995,-0.461836725465722,0.343741810584794,CPF\Outputs\Segmented 10m\UW lidar_erosion_logtrans\tidy_results.csv
CPF,UW,10m,lidar_erosion_logtrans,hs_eastness.median,0.186765682706512,0.275143967236327,0.678792577509413,0.497269297456125,-0.352506583640158,0.726037949053182,CPF\Outputs\Segmented 10m\UW lidar_erosion_logtrans\tidy_results.csv
CPF,UW,10m,lidar_erosion_logtrans,hs_extended.dnbr.median,0.283225299831207,0.285495652745082,0.992047679563438,0.321174267260178,-0.276335897291906,0.842786496954321,CPF\Outputs\Segmented 10m\UW lidar_erosion_logtrans\tidy_results.csv
CPF,UW,10m,lidar_erosion_logtrans,hs_flow.accumulation.max,0.0071690769422883,0.334627460054543,0.0214240545026394,0.982907385249404,-0.648688693002731,0.663026846887307,CPF\Outputs\Segmented 10m\UW lidar_erosion_logtrans\tidy_results.csv
CPF,UW,10m,lidar_erosion_logtrans,hs_ndvi.mean,-0.336511898375879,0.260837423205514,-1.29012123429368,0.197008568299349,-0.847743853678918,0.17472005692716,CPF\Outputs\Segmented 10m\UW lidar_erosion_logtrans\tidy_results.csv
CPF,UW,10m,lidar_erosion_logtrans,hs_northness.median,0.165087729323778,0.238877896833119,0.691096713058843,0.489504765764687,-0.30310434517181,0.633279803819366,CPF\Outputs\Segmented 10m\UW lidar_erosion_logtrans\tidy_results.csv
CPF,UW,10m,sfm_deposition_logtrans,(Intercept),-2.5272699843125,0.294327750332053,-8.58658411060898,0.0,-3.10414177461402,-1.95039819401097,CPF\Outputs\Segmented 10m\UW sfm_deposition_logtrans\tidy_results.csv
CPF,UW,10m,sfm_deposition_logtrans,ch_curvature.median,-0.0574695107528362,0.0851033554225885,-0.675290773994352,0.499491044362182,-0.224269022344621,0.109330000838949,CPF\Outputs\Segmented 10m\UW sfm_deposition_logtrans\tidy_results.csv
CPF,UW,10m,sfm_deposition_logtrans,ch_slope.median,-0.0316942158600773,0.114432834157508,-0.276967848375168,0.781804794004392,-0.255978449457637,0.192590017737482,CPF\Outputs\Segmented 10m\UW sfm_deposition_logtrans\tidy_results.csv
CPF,UW,10m,sfm_deposition_logtrans,ch_stream.power,-0.0960602368342546,0.195142132514334,-0.492257799976634,0.622537108513108,-0.478531788428691,0.286411314760182,CPF\Outputs\Segmented 10m\UW sfm_deposition_logtrans\tidy_results.csv
CPF,UW,10m,sfm_deposition_logtrans,ch_stream.power.central.diff,-0.035779365770349,0.0533263246762902,-0.670951279457989,0.5022515673082,-0.140297041563767,0.0687383100230693,CPF\Outputs\Segmented 10m\UW sfm_deposition_logtrans\tidy_results.csv
CPF,UW,10m,sfm_deposition_logtrans,ch_valley_width,0.0348753156914654,0.0888477901942423,0.392528791264473,0.694667542429206,-0.13926315319522,0.209013784578151,CPF\Outputs\Segmented 10m\UW sfm_deposition_logtrans\tidy_results.csv
CPF,UW,10m,sfm_deposition_logtrans,hs_curvature.median,-0.0414933121810551,0.0490006578443347,-0.846790920907043,0.397111669693007,-0.137532836774721,0.0545462124126109,CPF\Outputs\Segmented 10m\UW sfm_deposition_logtrans\tidy_results.csv
CPF,UW,10m,sfm_deposition_logtrans,hs_drainage_density,0.0019556723735185,0.0700131588123798,0.0279329258484012,0.977715647653365,-0.135267597342629,0.139178942089666,CPF\Outputs\Segmented 10m\UW sfm_deposition_logtrans\tidy_results.csv
CPF,UW,10m,sfm_deposition_logtrans,hs_eastness.median,-0.0846911836607979,0.100320979300501,-0.844202122540235,0.39855646867723,-0.281316689983568,0.111934322661972,CPF\Outputs\Segmented 10m\UW sfm_deposition_logtrans\tidy_results.csv
CPF,UW,10m,sfm_deposition_logtrans,hs_extended.dnbr.median,-0.179368244658684,0.102082026281985,-1.75709917986157,0.0789009055098748,-0.379445339640246,0.0207088503228785,CPF\Outputs\Segmented 10m\UW sfm_deposition_logtrans\tidy_results.csv
CPF,UW,10m,sfm_deposition_logtrans,hs_flow.accumulation.max,0.0128014785498306,0.0996687817065432,0.128440202946619,0.897800617264426,-0.182545743977979,0.20814870107764,CPF\Outputs\Segmented 10m\UW sfm_deposition_logtrans\tidy_results.csv
CPF,UW,10m,sfm_deposition_logtrans,hs_hillslope.length,-0.051402616664462,0.0884806582360298,-0.580947493940891,0.5612758415199,-0.224821520135478,0.122016286806554,CPF\Outputs\Segmented 10m\UW sfm_deposition_logtrans\tidy_results.csv
CPF,UW,10m,sfm_deposition_logtrans,hs_ndvi.range,0.0837736964140405,0.11254181244235,0.74437841897165,0.456647571305114,-0.136804202727827,0.304351595555908,CPF\Outputs\Segmented 10m\UW sfm_deposition_logtrans\tidy_results.csv
CPF,UW,10m,sfm_deposition_logtrans,hs_northness.median,-0.0369222052569978,0.083888675631126,-0.440133366979729,0.659840516484504,-0.201340988204768,0.127496577690772,CPF\Outputs\Segmented 10m\UW sfm_deposition_logtrans\tidy_results.csv
CPF,UW,10m,sfm_deposition_logtrans,hs_slope.median,-0.0384356846505774,0.0770792549107672,-0.498651481453388,0.618024930597319,-0.189508248230863,0.112636878929708,CPF\Outputs\Segmented 10m\UW sfm_deposition_logtrans\tidy_results.csv
CPF,UW,10m,sfm_erosion_logtrans,(Intercept),-2.34148329792118,0.100904817219916,-23.2048713077598,0.0,-2.53925310553881,-2.14371349030355,CPF\Outputs\Segmented 10m\UW sfm_erosion_logtrans\tidy_results.csv
CPF,UW,10m,sfm_erosion_logtrans,ch_curvature.median,-0.0083595391729569,0.13077029788785,-0.0639253661418296,0.949029654322443,-0.264664613280718,0.247945534934804,CPF\Outputs\Segmented 10m\UW sfm_erosion_logtrans\tidy_results.csv
CPF,UW,10m,sfm_erosion_logtrans,ch_slope.median,0.0084990214849873,0.134071873104277,0.0633915323788838,0.949454729874043,-0.25427702113922,0.271275064109195,CPF\Outputs\Segmented 10m\UW sfm_erosion_logtrans\tidy_results.csv
CPF,UW,10m,sfm_erosion_logtrans,ch_stream.power,0.008169674602581,0.167292639434133,0.0488346327143555,0.961051082174825,-0.319717873566965,0.336057222772127,CPF\Outputs\Segmented 10m\UW sfm_erosion_logtrans\tidy_results.csv
CPF,UW,10m,sfm_erosion_logtrans,ch_stream.power.central.diff,0.0432678472550394,0.092758917822609,0.466454851681046,0.640889957076473,-0.138536290922185,0.225071985432264,CPF\Outputs\Segmented 10m\UW sfm_erosion_logtrans\tidy_results.csv
CPF,UW,10m,sfm_erosion_logtrans,ch_valley_width,0.0279927969903717,0.145088944167763,0.192935424204372,0.847009541706039,-0.256376308133386,0.312361902114129,CPF\Outputs\Segmented 10m\UW sfm_erosion_logtrans\tidy_results.csv
CPF,UW,10m,sfm_erosion_logtrans,hs_curvature.median,0.0811715940664267,0.0848326904495395,0.956843330516665,0.338646337971727,-0.0850974239263057,0.247440612059159,CPF\Outputs\Segmented 10m\UW sfm_erosion_logtrans\tidy_results.csv
CPF,UW,10m,sfm_erosion_logtrans,hs_drainage_density,0.0858648486488098,0.118390817082391,0.725266120843258,0.468288785746645,-0.146176888932947,0.317906586230566,CPF\Outputs\Segmented 10m\UW sfm_erosion_logtrans\tidy_results.csv
CPF,UW,10m,sfm_erosion_logtrans,hs_eastness.median,-0.228630716380091,0.142345626904397,-1.60616607163945,0.108237425856092,-0.507623018469486,0.0503615857093034,CPF\Outputs\Segmented 10m\UW sfm_erosion_logtrans\tidy_results.csv
CPF,UW,10m,sfm_erosion_logtrans,hs_extended.dnbr.median,-0.055122067588172,0.148349180447755,-0.371569747954117,0.710213216548905,-0.345881118401805,0.235636983225461,CPF\Outputs\Segmented 10m\UW sfm_erosion_logtrans\tidy_results.csv
CPF,UW,10m,sfm_erosion_logtrans,hs_flow.accumulation.max,-0.349331939976473,0.163661196141503,-2.13448238319387,0.0328033142179276,-0.670101990080564,-0.0285618898723829,CPF\Outputs\Segmented 10m\UW sfm_erosion_logtrans\tidy_results.csv
CPF,UW,10m,sfm_erosion_logtrans,hs_hillslope.length,0.222958938944112,0.147762656433598,1.50889909754909,0.131324570505863,-0.0666505459257048,0.51256842381393,CPF\Outputs\Segmented 10m\UW sfm_erosion_logtrans\tidy_results.csv
CPF,UW,10m,sfm_erosion_logtrans,hs_ndvi.range,0.0829492587620932,0.145593071504496,0.569733558780862,0.56885842520471,-0.202407917785284,0.368306435309471,CPF\Outputs\Segmented 10m\UW sfm_erosion_logtrans\tidy_results.csv
CPF,UW,10m,sfm_erosion_logtrans,hs_northness.median,-0.118253709511608,0.123083176732511,-0.960762572521188,0.336671561299318,-0.359492303010108,0.122984883986893,CPF\Outputs\Segmented 10m\UW sfm_erosion_logtrans\tidy_results.csv
CPF,UW,10m,sfm_erosion_logtrans,hs_slope.median,-0.342320401346639,0.120769632619893,-2.83449070698136,0.0045898792865219,-0.579024531707763,-0.105616270985516,CPF\Outputs\Segmented 10m\UW sfm_erosion_logtrans\tidy_results.csv
CPF,CPF,20m,lidar_erosion_logtrans,(Intercept),-3.08259234336133,0.110261567738417,-27.9570879191055,0.0,-3.29870104500755,-2.86648364171511,CPF\Outputs\Segmented 20m\CPF lidar_erosion_logtrans\tidy_results.csv
CPF,CPF,20m,lidar_erosion_logtrans,ch_central.slope.difference,0.060725578332009,0.0783126902655526,0.775424495392675,0.438088865361792,-0.0927644741209146,0.214215630784933,CPF\Outputs\Segmented 20m\CPF lidar_erosion_logtrans\tidy_results.csv
CPF,CPF,20m,lidar_erosion_logtrans,ch_curvature.median,-0.265814607865218,0.174889753207555,-1.51989812433296,0.128536581957751,-0.608592225417124,0.0769630096866888,CPF\Outputs\Segmented 20m\CPF lidar_erosion_logtrans\tidy_results.csv
CPF,CPF,20m,lidar_erosion_logtrans,ch_slope.median,0.319821902553546,0.161897534803472,1.97545875508098,0.0482161107702435,0.0025085651529209,0.637135239954172,CPF\Outputs\Segmented 20m\CPF lidar_erosion_logtrans\tidy_results.csv
CPF,CPF,20m,lidar_erosion_logtrans,ch_stream.power,0.096595062546617,0.134924867668612,0.715917415489807,0.474042344156774,-0.167852818702695,0.36104294379593,CPF\Outputs\Segmented 20m\CPF lidar_erosion_logtrans\tidy_results.csv
CPF,CPF,20m,lidar_erosion_logtrans,ch_valley_width,-0.0458755850757663,0.159704820201122,-0.287252351043591,0.773919104168511,-0.358891280827411,0.267140110675878,CPF\Outputs\Segmented 20m\CPF lidar_erosion_logtrans\tidy_results.csv
CPF,CPF,20m,lidar_erosion_logtrans,hs_curvature.median,0.0781352426491038,0.0557513423312295,1.40149527135844,0.161066020597968,-0.0311353804098693,0.187405865708077,CPF\Outputs\Segmented 20m\CPF lidar_erosion_logtrans\tidy_results.csv
CPF,CPF,20m,lidar_erosion_logtrans,hs_drainage_density,-0.143752363953184,0.145713612955998,-0.986540385877289,0.323868007407664,-0.42934579740415,0.141841069497781,CPF\Outputs\Segmented 20m\CPF lidar_erosion_logtrans\tidy_results.csv
CPF,CPF,20m,lidar_erosion_logtrans,hs_eastness.median,-0.0089797620153037,0.123231278241135,-0.0728691785354397,0.94191022068432,-0.250508629136763,0.232549105106155,CPF\Outputs\Segmented 20m\CPF lidar_erosion_logtrans\tidy_results.csv
CPF,CPF,20m,lidar_erosion_logtrans,hs_extended.dnbr.median,0.105450559730102,0.104786691933956,1.00633542088116,0.31425424715046,-0.0999275825195459,0.310828701979749,CPF\Outputs\Segmented 20m\CPF lidar_erosion_logtrans\tidy_results.csv
CPF,CPF,20m,lidar_erosion_logtrans,hs_flow.accumulation.max,-0.102616138231537,0.113520915469054,-0.903940369116478,0.366027021749368,-0.325113044042899,0.119880767579825,CPF\Outputs\Segmented 20m\CPF lidar_erosion_logtrans\tidy_results.csv
CPF,CPF,20m,lidar_erosion_logtrans,hs_hillslope.length,0.104812199308039,0.141747652227221,0.739428115112805,0.459647075239539,-0.173008093950422,0.3826324925665,CPF\Outputs\Segmented 20m\CPF lidar_erosion_logtrans\tidy_results.csv
CPF,CPF,20m,lidar_erosion_logtrans,hs_ndvi.mean,-0.125556089575731,0.148218686714243,-0.847100270276958,0.396939234493571,-0.416059377371472,0.16494719822001,CPF\Outputs\Segmented 20m\CPF lidar_erosion_logtrans\tidy_results.csv
CPF,CPF,20m,lidar_erosion_logtrans,hs_northness.median,0.0628648094813118,0.114145511022907,0.550742722319547,0.58181005354758,-0.160856281120506,0.28658590008313,CPF\Outputs\Segmented 20m\CPF lidar_erosion_logtrans\tidy_results.csv
CPF,CPF,20m,lidar_erosion_logtrans,ws_10.min.storm.accum_mean,-0.473014923175044,0.277384617037309,-1.7052673224176,0.0881445791453275,-1.01667878243361,0.0706489360835174,CPF\Outputs\Segmented 20m\CPF lidar_erosion_logtrans\tidy_results.csv
CPF,CPF,20m,lidar_erosion_logtrans,ws_ndvi.mean_mean,-0.0900350578337751,0.0668336475243558,-1.3471516394637,0.177931399610683,-0.221026599936957,0.0409564842694067,CPF\Outputs\Segmented 20m\CPF lidar_erosion_logtrans\tidy_results.csv
CPF,CPF,20m,lidar_erosion_logtrans,ws_RV.Silt,-0.080741924141444,0.125190302142314,-0.644953504862205,0.518957316840424,-0.326110407554068,0.16462655927118,CPF\Outputs\Segmented 20m\CPF lidar_erosion_logtrans\tidy_results.csv
CPF,CPF,20m,lidar_erosion_logtrans,ws_slope.eastness_mean,0.584114597256506,0.15370214190661,3.80030226001284,0.0001445197014069,0.282863934772885,0.885365259740126,CPF\Outputs\Segmented 20m\CPF lidar_erosion_logtrans\tidy_results.csv
CPF,CPF,20m,sfm_deposition_logtrans,(Intercept),-2.70869254742038,0.122729321619718,-22.0704597049219,0.0,-2.94923759764206,-2.4681474971987,CPF\Outputs\Segmented 20m\CPF sfm_deposition_logtrans\tidy_results.csv
CPF,CPF,20m,sfm_deposition_logtrans,ch_curvature.median,0.079296515381771,0.107882118889981,0.735029272669717,0.462321666666127,-0.132148552218461,0.290741582982003,CPF\Outputs\Segmented 20m\CPF sfm_deposition_logtrans\tidy_results.csv
CPF,CPF,20m,sfm_deposition_logtrans,ch_slope.median,-0.145935538118509,0.0824590575554024,-1.76979391282102,0.0767614783033368,-0.307552321126213,0.0156812448891948,CPF\Outputs\Segmented 20m\CPF sfm_deposition_logtrans\tidy_results.csv
CPF,CPF,20m,sfm_deposition_logtrans,ch_stream.power.central.diff,-0.0487380027973892,0.039124565336257,-1.24571359141014,0.212869562071391,-0.125420741767237,0.0279447361724587,CPF\Outputs\Segmented 20m\CPF sfm_deposition_logtrans\tidy_results.csv
CPF,CPF,20m,sfm_deposition_logtrans,ch_valley_width,-0.0314895946406649,0.10419990548628,-0.302203677572541,0.762496800936791,-0.235717656586251,0.172738467304921,CPF\Outputs\Segmented 20m\CPF sfm_deposition_logtrans\tidy_results.csv
CPF,CPF,20m,sfm_deposition_logtrans,hs_curvature.median,0.0004024088404325,0.0329477958566362,0.0122135284006122,0.990255256527839,-0.0641740844085524,0.0649789020894176,CPF\Outputs\Segmented 20m\CPF sfm_deposition_logtrans\tidy_results.csv
CPF,CPF,20m,sfm_deposition_logtrans,hs_drainage_density,0.0356714667366494,0.0423663847169259,0.84197570727337,0.399801551331654,-0.0473651214636935,0.118708054936992,CPF\Outputs\Segmented 20m\CPF sfm_deposition_logtrans\tidy_results.csv
CPF,CPF,20m,sfm_deposition_logtrans,hs_eastness.median,-0.208384382350214,0.0687008232036934,-3.03321521683035,0.0024196296953309,-0.343035521537707,-0.0737332431627217,CPF\Outputs\Segmented 20m\CPF sfm_deposition_logtrans\tidy_results.csv
CPF,CPF,20m,sfm_deposition_logtrans,hs_extended.dnbr.median,-0.0372629599706069,0.0745470021480988,-0.499858597889402,0.617174646531966,-0.183372399336311,0.108846479395097,CPF\Outputs\Segmented 20m\CPF sfm_deposition_logtrans\tidy_results.csv
CPF,CPF,20m,sfm_deposition_logtrans,hs_flow.accumulation.max,-0.0001593944772173,0.0490091082114577,-0.003252343962873,0.99740500954046,-0.0962154814861006,0.095896692531666,CPF\Outputs\Segmented 20m\CPF sfm_deposition_logtrans\tidy_results.csv
CPF,CPF,20m,sfm_deposition_logtrans,hs_hillslope.length,0.164781755311244,0.0884881139518015,1.86219084069301,0.0625761950281665,-0.0086517610941631,0.338215271716651,CPF\Outputs\Segmented 20m\CPF sfm_deposition_logtrans\tidy_results.csv
CPF,CPF,20m,sfm_deposition_logtrans,hs_ndvi.mean,0.169725184879993,0.0802462802748425,2.11505361119152,0.0344253783014798,0.0124453656479944,0.327005004111991,CPF\Outputs\Segmented 20m\CPF sfm_deposition_logtrans\tidy_results.csv
CPF,CPF,20m,sfm_deposition_logtrans,hs_northness.median,-0.0233668911841686,0.0966214143672292,-0.241839672263107,0.808904397134503,-0.212741383479259,0.166007601110922,CPF\Outputs\Segmented 20m\CPF sfm_deposition_logtrans\tidy_results.csv
CPF,CPF,20m,sfm_deposition_logtrans,ws_10.min.storm.accum_mean,0.0185282318152218,0.143350485421578,0.129251266647143,0.89715883146299,-0.262433556777404,0.299490020407848,CPF\Outputs\Segmented 20m\CPF sfm_deposition_logtrans\tidy_results.csv
CPF,CPF,20m,sfm_deposition_logtrans,ws_flow.accum_max,0.475123836260889,0.132641560101686,3.5820133289796,0.0003409563919758,0.215151155608379,0.735096516913399,CPF\Outputs\Segmented 20m\CPF sfm_deposition_logtrans\tidy_results.csv
CPF,CPF,20m,sfm_deposition_logtrans,ws_ndvi.mean_mean,-0.208940661559946,0.181551877968297,-1.15085926897672,0.249790136825835,-0.56477580370342,0.146894480583528,CPF\Outputs\Segmented 20m\CPF sfm_deposition_logtrans\tidy_results.csv
CPF,CPF,20m,sfm_deposition_logtrans,ws_RV.Silt,0.115577915239742,0.0507125311332101,2.27907999575382,0.0226623104250963,0.0161831806537839,0.2149726498257,CPF\Outputs\Segmented 20m\CPF sfm_deposition_logtrans\tidy_results.csv
CPF,CPF,20m,sfm_deposition_logtrans,ws_slope.eastness_mean,-0.155359020240746,0.122979973228762,-1.26328715287451,0.206486001521415,-0.396395338588819,0.0856772981073274,CPF\Outputs\Segmented 20m\CPF sfm_deposition_logtrans\tidy_results.csv
CPF,CPF,20m,sfm_erosion_logtrans,(Intercept),-2.80112502746297,0.346029583175728,-8.09504494313841,6.66133814775094e-16,-3.4793305480728,-2.12291950685313,CPF\Outputs\Segmented 20m\CPF sfm_erosion_logtrans\tidy_results.csv
CPF,CPF,20m,sfm_erosion_logtrans,ch_curvature.median,0.193591858735271,0.130750767231961,1.48061738247261,0.138708560691747,-0.0626749359903521,0.449858653460894,CPF\Outputs\Segmented 20m\CPF sfm_erosion_logtrans\tidy_results.csv
CPF,CPF,20m,sfm_erosion_logtrans,ch_flow.accumulation.max,0.383407129258408,0.418980268110323,0.915095908901973,0.360141282520948,-0.43777910647076,1.20459336498758,CPF\Outputs\Segmented 20m\CPF sfm_erosion_logtrans\tidy_results.csv
CPF,CPF,20m,sfm_erosion_logtrans,ch_slope.median,0.533745514583148,0.12006994712992,4.44528816195461,8.77741344140759e-06,0.298412742582877,0.769078286583418,CPF\Outputs\Segmented 20m\CPF sfm_erosion_logtrans\tidy_results.csv
CPF,CPF,20m,sfm_erosion_logtrans,ch_stream.power.central.diff,0.0073175218306501,0.0410759660038,0.178146067945746,0.858608263637034,-0.0731898921669896,0.0878249358282898,CPF\Outputs\Segmented 20m\CPF sfm_erosion_logtrans\tidy_results.csv
CPF,CPF,20m,sfm_erosion_logtrans,ch_valley_width,-0.152693932244236,0.163739003626322,-0.932544652541721,0.351055121574035,-0.4736164822163,0.168228617727828,CPF\Outputs\Segmented 20m\CPF sfm_erosion_logtrans\tidy_results.csv
