"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-1.90121245308826,0.0409719422783183,-46.4027904797266,0,-1.98151598433041,-1.8209089218461
"ch_slope.median",0.363190551381402,0.0523002248856393,6.94434014720895,3.80229181473624e-12,0.260683994222203,0.4656971085406
"ch_stream.power.central.diff",-0.102591044841363,0.0345667255577098,-2.96791330929177,0.00299828880530173,-0.170340581997954,-0.0348415076847715
"ch_valley_width",0.237492579469045,0.0740661206066408,3.20649410990957,0.0013436305560981,0.0923256506054294,0.382659508332661
"hs_curvature.median",-0.106723043177753,0.0347461763454512,-3.07150467771468,0.00212982826955499,-0.174824297415315,-0.0386217889401908
"hs_drainage_density",0.0215106759427024,0.0191921397788773,1.12080654843796,0.262370216139468,-0.0161052268101556,0.0591265786955604
"hs_eastness.median",-0.110450563441632,0.0492896930924048,-2.24084502280359,0.0250361154365804,-0.207056586711778,-0.0138445401714857
"hs_extended.dnbr.median",0.11100351290802,0.0358532217930892,3.09605406031923,0.00196114602973707,0.0407324894638382,0.181274536352201
"hs_flow.accumulation.max",-0.0644689399641716,0.0339382871565647,-1.89959321361041,0.0574865235064284,-0.130986760488017,0.00204888055967359
"hs_hillslope.length",-0.0530951435391748,0.050396627452835,-1.05354556887493,0.29209102082483,-0.151870718289014,0.0456804312106644
"hs_ndvi.min",-0.0953639115381727,0.0715280629383494,-1.33323771986343,0.182453804595611,-0.235556338781252,0.0448285157049063
"hs_northness.median",-0.252319325854624,0.0778259868283892,-3.24209606761561,0.00118654017860576,-0.404855457099556,-0.0997831946096931
