"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
-1.52500122014401e-06,0.0955728174815437,0.0734672543900805,0.103949808012479,0.110967343592124,-0.000369945266242078,0.103649057553847,-119.205158834156,12,83
