"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
-0.0252378541722427,0.275654008032769,0.348509185850411,0.479116792298002,0.380153254571483,-0.0880912578756419,0.571430800449864,322.878971000091,11,384
