"stats.bias","stats.MSPE","stats.RMSPE","stats.RAV","cv_predict","se.fit","bootstrap_rep"
-0.000686617133866013,0.00311234110441531,0.055788359936597,0.00104264327670872,0.124364807435999,0.000954880933730126,1
-0.000686617133866013,0.00311234110441531,0.055788359936597,0.00104264327670872,0.141895646746285,0.00114947348707792,1
-0.000686617133866013,0.00311234110441531,0.055788359936597,0.00104264327670872,0.143282193362002,0.00097670277771633,1
-0.000686617133866013,0.00311234110441531,0.055788359936597,0.00104264327670872,0.120937991495331,0.00102075207790326,1
-0.000686617133866013,0.00311234110441531,0.055788359936597,0.00104264327670872,0.124364807435999,0.000954880933729873,1
-0.000686617133866013,0.00311234110441531,0.055788359936597,0.00104264327670872,0.254651683118345,0.00090286930096738,1
-0.000686617133866013,0.00311234110441531,0.055788359936597,0.00104264327670872,0.11071238676904,0.000905661053029521,1
-0.000686617133866013,0.00311234110441531,0.055788359936597,0.00104264327670872,0.100227167674607,0.000996847053856733,1
-0.000686617133866013,0.00311234110441531,0.055788359936597,0.00104264327670872,0.153914404952719,0.000908790276161618,1
-0.000686617133866013,0.00311234110441531,0.055788359936597,0.00104264327670872,0.181169958720484,0.00115252978326348,1
-0.000686617133866013,0.00311234110441531,0.055788359936597,0.00104264327670872,0.110437545042472,0.000934662220056404,1
-0.000686617133866013,0.00311234110441531,0.055788359936597,0.00104264327670872,0.139179825727008,0.00100485652645264,1
-0.000686617133866013,0.00311234110441531,0.055788359936597,0.00104264327670872,0.0790838228586315,0.000960272940403622,1
-0.000686617133866013,0.00311234110441531,0.055788359936597,0.00104264327670872,0.190945099175628,0.0011592789439759,1
-0.000686617133866013,0.00311234110441531,0.055788359936597,0.00104264327670872,0.153914404952719,0.000908790276165079,1
-0.000686617133866013,0.00311234110441531,0.055788359936597,0.00104264327670872,0.133611944352335,0.00103074031502336,1
-0.000686617133866013,0.00311234110441531,0.055788359936597,0.00104264327670872,0.128663479462589,0.00108818676789751,1
-0.000686617133866013,0.00311234110441531,0.055788359936597,0.00104264327670872,0.140837810084755,0.00103097990006286,1
-0.000686617133866013,0.00311234110441531,0.055788359936597,0.00104264327670872,0.243983216768902,0.000906210472409155,1
-0.000686617133866013,0.00311234110441531,0.055788359936597,0.00104264327670872,0.110712386769041,0.000905661053032441,1
-0.000686617133866013,0.00311234110441531,0.055788359936597,0.00104264327670872,0.290093669046131,0.00117227166534493,1
