"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-2.51618629923159,0.183454973183248,-13.7155524081554,0,-2.87575143945551,-2.15662115900766
"ch_curvature.median",0.0334144294082533,0.0545091469313445,0.613005913490804,0.539872429638401,-0.0734215354051839,0.140250394221691
"ch_slope.median",0.018055380946729,0.0953565972849606,0.189345902232364,0.84982172116741,-0.168840115420084,0.204950877313542
"ch_stream.power",-0.0981995434265541,0.166819554083618,-0.588657270821693,0.556091206992509,-0.425159861347476,0.228760774494368
"ch_stream.power.central.diff",-0.0662745236368819,0.0285548272596223,-2.32095690981808,0.020289169578946,-0.122240956650504,-0.0103080906232597
"ch_valley_width",-0.0149449397321967,0.108061551760772,-0.138300251002152,0.890003127145973,-0.22674168929682,0.196851809832426
"hs_curvature.median",-0.0180882086514499,0.014546951422554,-1.24343638237531,0.213707070377636,-0.0465997095245094,0.0104232922216096
"hs_drainage_density",-0.0307383600416619,0.0201280634608063,-1.52713946383944,0.126726335537444,-0.0701886395033788,0.00871191942005502
"hs_extended.dnbr.median",-0.00385886338838854,0.0588560462959777,-0.0655644344335147,0.947724605371463,-0.119214594400927,0.11149686762415
"hs_flow.accumulation.max",-0.00908958959229378,0.0560685202494997,-0.162115738953801,0.871214712252829,-0.118981869947768,0.10080269076318
"hs_hillslope.length",0.0629357430987381,0.0437962461772123,1.43701226913562,0.150714507382194,-0.022903322066648,0.148774808264124
"hs_ndvi.mean.mean",-0.00174805398838943,0.0722618984856659,-0.0241905350540461,0.980700627855325,-0.143378772474784,0.139882664498005
"hs_slope.northness.median",-0.0477430145903142,0.0453450590636621,-1.05288239945361,0.292394893656226,-0.136617697231933,0.041131668051305
