"term","estimate","std.error","statistic","p.value","conf.low","conf.high","bootstrap_rep"
"(Intercept)",-1.23254969752629,0.205965640734759,-5.98424908702882,2.1739041677904e-09,-1.63623493541913,-0.828864459633446,1
"ch_central.slope.difference",-0.0486610125011778,0.151011764174208,-0.322233256245138,0.747275992161162,-0.34463863152448,0.247316606522125,1
"ch_channel.width.over.valley.width",-0.62198941874838,0.372146559021125,-1.67135609256855,0.0946513630782055,-1.35138327140029,0.107404433903535,1
"ch_stream.power",-0.0390949931680673,0.336479379946942,-0.116188377350886,0.907503247895267,-0.698582459404442,0.620392473068307,1
"hs_bare.earth.mean",0.189380980254919,0.0964846744952045,1.96280892531105,0.0496683803358189,0.000274493184247659,0.37848746732559,1
"hs_curvature.median",-0.333534973365024,0.133080008548593,-2.5062740602638,0.0122011008196701,-0.594366997182549,-0.0727029495474985,1
"hs_extended.dnbr.median",-0.401827000638824,0.127251181481026,-3.15774671765022,0.00158993633563376,-0.651234733331806,-0.152419267945842,1
"hs_flow.accumulation.max",0.456533424618457,0.223028725469425,2.04697140988255,0.0406608917623354,0.0194051551805137,0.8936616940564,1
"hs_ndvi.min",1.15916703612403,0.541101516245138,2.14223579369695,0.0321745125517883,0.09862755230354,2.21970651994451,1
"hs_northness.median",-0.0609579172274531,0.238506968014044,-0.255581284417081,0.79827417139869,-0.528422984596826,0.40650715014192,1
"hs_slope.median",0.714127225167223,0.188126340453969,3.79599806940355,0.000147050642131719,0.345406373334123,1.08284807700032,1
"hs_storm.accum.30.min",0.178130262897964,0.348971829580969,0.510443101128981,0.60974106742447,-0.505841954699785,0.862102480495713,1
"(Intercept)",-1.17679245123141,0.229543188582267,-5.12667118767349,2.94909908493679e-07,-1.62668883374914,-0.726896068713684,2
"ch_central.slope.difference",-0.231284490110474,0.27338661325262,-0.845997861266008,0.397553937384438,-0.76711240594099,0.304543425720042,2
"ch_channel.width.over.valley.width",-0.938757745266554,0.353048139952584,-2.65900776418942,0.00783711569067047,-1.63071938438248,-0.246796106150632,2
"ch_stream.power",-0.419433422034616,0.354235156282158,-1.18405362820771,0.236391834753978,-1.11372157040556,0.274854726336332,2
"hs_bare.earth.mean",0.00794675022029281,0.139892705332959,0.0568060371795567,0.954699704732293,-0.266237913932181,0.282131414372766,2
"hs_curvature.median",-0.243884325529084,0.188509119566347,-1.29375345919669,0.195750593227141,-0.613355410636479,0.125586759578312,2
"hs_extended.dnbr.median",0.0155313155847815,0.154241397059179,0.100694858066038,0.91979269329696,-0.286776267576352,0.317838898745915,2
