"stats.bias","stats.MSPE","stats.RMSPE","stats.RAV","cv_predict","se.fit","bootstrap_rep"
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.301306295577345,0.00334759824326234,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.499355380367504,0.00340017793433974,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.507882162476877,0.00372502187796668,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.671243758428527,0.00341494131012365,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.401576914295429,0.00327800749749926,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.241442052838265,0.00352406422466728,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.488103651311294,0.00327505530956219,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,1.21243764052495,0.00329472611003931,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.147648971990281,0.00399930473932117,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.668270518607734,0.00337165747893334,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.349021157023496,0.00325818805015925,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.750460740402797,0.00322327246210461,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.668271103332187,0.00329555016944337,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,1.23138860600056,0.00353147437936216,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.80438873269391,0.00322380338781056,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.661440993040033,0.00348811509843455,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.49935425986015,0.00336522586885016,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.507881736283667,0.00341703612778333,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,1.19482243286119,0.00341424807941332,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.669509097944404,0.0042202161102614,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.259098233304232,0.00331245860062327,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,1.11322398601937,0.00336950432894231,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.75833094327138,0.00321030413925824,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,1.10659784529107,0.00436000215587272,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.276198332478022,0.00344315889008159,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.357611354533454,0.00326541393071771,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.382086714561855,0.00328474561957635,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.546769471147938,0.00332186586876005,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.18196763076003,0.00339660366188533,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.315739268916804,0.00333682524608752,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.929614220469432,0.00334991359846533,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.259098232501901,0.00331130264336182,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.321993118497823,0.00354144095280562,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,1.09255353963984,0.00338771058572476,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,1.1597837531062,0.00402096020294646,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.356366934692216,0.00327502513200833,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.330402467194133,0.0032814336912863,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.164080853811201,0.00373321975755335,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.906039184090933,0.00332939573312419,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.398878602538191,0.00335548313111095,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.40980106019309,0.00331607431623086,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,1.10659784502378,0.00436033527993287,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,1.02271119378016,0.00350664188930698,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.32825871376973,0.00324766942759987,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.661440993096578,0.00348787587039606,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.365324830000478,0.00333712667195584,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.349020940320898,0.0033398018030009,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.17358246037438,0.00348258872092824,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.632276297933955,0.00348032448542428,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.763172815951526,0.00323486695470975,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.99752346855357,0.00325906551261068,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.763171261846454,0.00324905339702132,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.66951178186756,0.00372151597995141,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.25182842818594,0.00367080022311318,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.241442446789909,0.00384227184160617,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.598042292277517,0.00332062703796503,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.48810478111118,0.00325639941678498,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.143835865306212,0.00359617002249543,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.947250073467128,0.00340814039737005,1
-0.00296484458395635,0.0908183002990705,0.301360747774276,0.00343660385823353,0.713092231601621,0.00338540253041023,1
