"loocv_predictions","obs_values","se_fit"
0.0424436359330017,0.0176337885361445,0.235504667340432
0.0615452642952364,0.170573895030808,0.229574080966304
0.0145640013945802,0.00715399236735039,0.240452908248949
0.00951301967396808,0.000956819585296901,0.38374898915856
0.027130487816107,0.0139723581740117,0.214689484442702
0.0194287178504861,0.00445000803578177,0.240407515459147
0.0584911700461038,0.0493670863059796,0.25222414075798
0.0472026883615453,0.0729373995381267,0.211735052281995
0.0130777182576992,0.00278707370442145,0.22711016689645
0.124862603590091,0.307442334775621,0.209285184185363
0.03991507703022,0.0403486895736553,0.208586762727579
0.0135984671444997,0.0113177111470955,0.230870291656927
0.0126319467114698,0.00716648396349614,0.218318562648465
0.0155417683435507,0.025076379305822,0.219080883522852
0.0291258816331058,0.00445367984800106,0.213807642807061
0.0858365949504689,0.310610447996017,0.217458449118598
0.0648852462701516,0.0235130773059064,0.206763484821739
0.0452637269608681,0.0548977633177761,0.210497351325191
0.143241563413653,0.214528628052277,0.208757273183656
0.0356243241637973,0.0874990425345189,0.214456483668418
0.0602994875734714,0.0324209972748851,0.21603989617374
0.044435318669026,0.0207123193023676,0.212966243440984
0.0282071071410139,0.0326299210399578,0.227983272230697
0.00799133283297594,0.00756416161061775,0.228545603483342
0.0658618405052787,0.0224138657772431,0.255968308338412
0.0595838722645331,0.183856736541957,0.231869854916066
0.0566732276606457,0.104662267527088,0.211786862978835
0.00972394230590084,0.00527903119791786,0.215060562063955
0.0646899532496442,0.0685412636952257,0.213513521233308
0.0152494513305699,0.00376687240236688,0.228036400784032
0.0663959038940775,0.0563446876735471,0.222005949412935
0.08893965756548,0.0888262147057523,0.223661693201501
0.0182673527211087,0.0126711924789788,0.24870838767901
0.112971443659182,0.0381299309212741,0.216566594623961
0.0797939852703732,0.0272494237511068,0.2103495859513
0.0692985523258723,0.222640786864186,0.209034589004784
0.0431127670394701,0.0776509227672059,0.221190399077304
0.0298109110871428,0.0106755105140321,0.242010698418433
0.0176397832385045,0.0111256368096051,0.211755205627482
0.119580947750649,0.0949522951481655,0.21013683489365
0.0107820624744572,0.00952169551296311,0.218267546052798
0.0135149798220239,0.018733080937243,0.21725410023244
0.0121353699966834,0.00393130153099575,0.217408596240082
0.0152960841059186,0.0167176246892218,0.214632418910827
0.0449367352897885,0.0501462087873961,0.214688748804848
0.177421669645854,0.0335746419956358,0.23336615614874
0.0627003456370496,0.0544954626622099,0.215783746572974
0.0166143060966751,0.0218397807816505,0.219736250560436
0.0573289396477452,0.0279680971130875,0.240810861669162
0.114196834410475,0.192415416493447,0.226865145677841
0.0160623128465689,0.0198836318796114,0.215323531642786
0.0337143661400295,0.0283239054846216,0.220175774073133
0.19489417461531,0.384056169734831,0.229761909352591
0.0295573760799198,0.0278480267334955,0.236927066567402
0.108954512140711,0.0579169225928272,0.236775718034904
0.191038693902831,0.104908520485215,0.212437865341106
0.0769720089712958,0.0359016888091698,0.214612628613151
0.114549209841001,0.0258745907073032,0.223940333964381
0.0516217108124797,0.0375329969152992,0.215779547620354
0.0804968074457921,0.0423270216615834,0.219104196259305
0.0437635901412809,0.0559437641201586,0.262715144130415
0.216986812958295,0.230363882069964,0.213501638293009
0.605205052661573,1.65809505460363,0.230293099514926
0.0372355382110221,0.039547803869265,0.244807525257875
0.0873438288554819,0.118868548651416,0.232541083666644
0.362591092741691,0.377173841459967,0.211241290947762
0.0955425304803137,0.0449453573918742,0.217698782944606
0.156202665155193,0.0369036261452984,0.215515410373146
0.0300384590550384,0.0371369536261637,0.234736366958946
0.0767497031655311,0.149949794213891,0.24424615859903
0.0528142872974947,0.0546581310392178,0.219657353124606
0.0473924373531244,0.0100437137429035,0.319779915548984
0.145040811498204,0.333039165628871,0.223128580977691
0.06007382105478,0.0353187416416732,0.224551923717038
0.0597732622152853,0.042028113920912,0.214508279952629
0.0282364743793255,0.0417386436322872,0.258973253627682
0.278013759698724,0.29304129407442,0.227280763865067
0.00301229235239353,0.00457115007567734,0.281498218473254
0.93211937171101,0.160224833094854,0.223550228587547
0.197807138787424,0.0338583475180492,0.22824827145788
0.134061906656657,0.135838199472595,0.218649170055344
0.400571313627571,0.437807312982947,0.221259706041167
0.124208822983553,0.15925869893457,0.22423871542998
0.280802519573844,0.472117476863665,0.232674417786722
0.198569142311438,0.368940917057606,0.212806852225869
0.0656353026784631,0.00870698961569613,0.2137920312193
0.228775137063639,0.285821376429911,0.234271548087231
0.400647929601247,0.522984367449698,0.216405696656765
0.278149816592518,0.0843608606762393,0.217112431682142
0.186587273918372,0.0511641819832989,0.243553429373656
0.12526657636343,0.0634424539509563,0.225918015535268
0.194203680294859,0.331797583713423,0.21118531838674
0.133446436843681,0.0713097541941391,0.208425758900721
0.370221214978128,0.329477676697745,0.223564775724092
1.03754186423829,2.35606914812084,0.219265174471511
0.196441358988329,0.187911783591429,0.226054699929797
0.163995548984773,0.104207925609656,0.229159286066717
0.356520311881048,0.4144952632898,0.227521263432755
0.930336842126782,1.13399446520095,0.227247721978496
0.334916489913446,0.0163808154862239,0.26830083516234
0.795643611600172,1.59561583924401,0.213743810608063
0.605872748115121,0.822421448850595,0.223702396881318
0.134802685675203,0.164502643955845,0.215511033230392
0.105466764200848,0.0236002625785586,0.219104312707964
0.0976353939261002,0.220150091955642,0.217473335879063
0.219752884231689,0.0347908858504904,0.208108572548923
0.00830665496573365,0.000381146541653529,0.245777805723224
0.00314735430708121,0.00326553252124978,0.234939493247738
0.0176203611124579,0.00423536540328477,0.595491792644255
0.0319074879856984,0.00247563161751562,0.261213658415848
0.133094473330719,0.150257529574653,0.226870021156603
0.505020627631362,0.555245840266537,0.232781693265669
0.106694643559011,0.336391955402612,0.209282003843096
0.135585841131058,0.265430268997321,0.211019126001486
0.214841715748772,0.415924620669576,0.21067766963048
0.642575147356208,0.578092974709579,0.271905909232098
0.133243017039045,0.0885673327818136,0.226938617591492
0.023858275932956,0.0151114562453911,0.265904450311966
0.00708604048953571,0.00649024087089991,0.243162007345115
0.0086390598385081,0.00445894989527692,0.420437587996118
0.00779355204509204,0.00857160729132097,0.21576525046945
0.00826251911144579,0.00438020395854432,0.231674039293799
0.00331176051083972,0.00349043616447431,0.227245974834716
0.00386642314618114,0.00255027979871774,0.227300272213851
0.00680600155646173,0.00443943211540322,0.230037195042034
0.00483667637560752,0.00839612120674721,0.229054863852161
0.00481822006944193,0.00334714835230687,0.223801334087898
0.00512654265576094,0.00521799296855996,0.232511858027927
0.00474144968707814,0.00682592112510977,0.235281129586701
0.0049542569703835,0.0025953897020603,0.287665534436551
0.00448077451454378,0.00258907843291326,0.226780874934602
0.00480733469040221,0.00143482946826363,0.233316943768198
0.041163413683215,0.030003274188173,0.256235166222339
0.0278935780328854,0.0683378274164849,0.220859960000266
0.0315980725479266,0.0974184467192635,0.215977310240756
0.0144214067439406,0.00911590950219326,0.222529264399404
0.0162524986539506,0.00949165043787813,0.233865372227673
0.0189601059995162,0.00413340539464497,0.226269417067029
0.0451758929394414,0.0212906150074091,0.223691717971252
0.0142010515644881,0.00660769227905269,0.230938809320026
0.0522896020622967,0.060356922563306,0.234978545887666
0.0552820181248592,0.0850582370755671,0.219959605558448
0.0723999965142729,0.405480438444947,0.219851815660093
0.0601435922560283,0.00214332833285738,0.222505909194695
0.0129942862209146,0.0012555558857721,0.351345352882837
0.060356736788566,0.0826410549175891,0.224748643452591
0.0196376488228479,0.0244885601343993,0.221736862840641
0.0115855519051598,0.0105533983079129,0.221336156191867
0.033476521544631,0.0261338594829677,0.224734878217618
0.0516501416048668,0.0484688025452958,0.231290874772503
0.0150470699021483,0.0183544459742627,0.240627314680761
0.0132386223702056,0.00978508987262906,0.220960454312674
0.0613061281896895,0.082306889381366,0.250795254106475
0.0156983994529146,0.0150672092156718,0.225074201426708
0.0422463722265402,0.00351419290531391,0.26535060297228
0.00941431269009658,0.019948231692511,0.233246477805186
0.0227640374293992,0.0236869543997455,0.222778956688637
0.00703120734184244,0.0102734356793263,0.224650718454017
0.0624527950135997,0.0431658020646248,0.230855160268803
0.0448666248512487,0.0223512472930623,0.245763030941931
0.00676791384014235,0.00093744230150564,0.219859006439772
0.0171820466589313,0.0177937606517218,0.216588699547848
0.0104408926984499,0.0100487491770432,0.225751056060184
0.013366605361484,0.0153791844194607,0.216328884262833
0.0359597616434684,0.0664394945141505,0.214837561306182
0.0220038099545087,0.00241185178519858,0.238239316914384
0.00532747965800887,0.00215930158359629,0.218185455156262
0.0281390658055089,0.0345419230295017,0.242231623146159
0.00673933375493062,0.000786717490099685,0.237207038075246
0.024115689744915,0.052573057116403,0.25305746258221
0.0125284902578243,0.00476949112897174,0.253305059449337
0.0082023191189937,0.00474075058827553,0.230205764470796
0.00867193915719004,0.00618534143575281,0.218201579774374
0.0292183417253493,0.00430174519918725,0.222605483888403
0.0301632472534775,0.00551883364804857,0.225774227401658
0.00713957383695607,0.00284736337123763,0.221908708443454
0.00995008970354986,0.0243556539971429,0.237234840081012
0.00944079703423382,0.0148832671262524,0.218149113908187
0.0152908994932926,0.0173757236035503,0.235207214994481
0.0175453401695725,0.014123495167069,0.224246039837545
0.00816660968306827,0.0106091565680808,0.222114198445291
0.0114246133530119,0.00437799451999665,0.223995966177009
0.0108765245141582,0.00737114239452738,0.214115046330801
0.0276956927370923,0.00123008259479383,0.285598736998642
0.0250817488279184,0.0203579654221421,0.224392128408503
0.0118254812779638,0.0113641489957167,0.220186459548035
0.0821657572906718,0.080185681827241,0.245843322610909
0.0733912407737301,0.0814399776123309,0.387388726074969
0.0272939933461224,0.0565891981004707,0.251997196908137
0.0297417126381514,0.0532886752059536,0.218693290916168
0.0318872150503551,0.0245471767656715,0.214446696148513
0.054424517686465,0.0727556139873675,0.287153383767485
0.0714719849226882,0.0365507341202751,0.234171329776206
0.00742207731819817,0.00263481589869343,0.239693586171445
0.095662886510893,0.115196224974316,0.223657539473944
0.0282594359339635,0.00593841788628625,0.226572718057662
0.0699893842366912,0.0732682004828788,0.210298071426267
0.0225513050003497,0.0123528556639713,0.212359140825742
0.00914581440454354,0.00845499035524333,0.239264576919682
0.0215217868994595,0.012008359758049,0.223831035082827
0.0706426263505462,0.0703292335563074,0.217487839655115
0.019069211250357,0.0114961537633597,0.259296503556103
0.0569184765537443,0.0867966093287833,0.215858824273332
0.0315594765973056,0.0381192707055702,0.23396885478698
0.0859079640254521,0.118062039683457,0.207426866256753
0.0348598659241219,0.0267717824987666,0.215575951806771
0.00734749950649083,0.00280994740678101,0.224331260048484
0.0379278804522123,0.0351676016773929,0.215780753686381
0.042463781797929,0.0214455862393872,0.212914717488456
0.0464904921151118,0.0199209864162047,0.240246326418396
0.0421703220265587,0.0332825083771842,0.220295308571983
0.0114785963866438,0.00451904548378374,0.22448506619164
0.0370030730662696,0.023804707082024,0.215722971948858
0.0119850672932408,0.0123561757834099,0.214906402626247
0.0117856997082488,0.0101938137001645,0.208830948997284
0.0533037432047447,0.0342716400036937,0.222234905930168
0.0389451791448192,0.0804837597260782,0.213744989709422
0.0399682924009581,0.0461000521850478,0.234776125860814
0.0495149726678142,0.099215579567904,0.208423146540462
0.0484383149113354,0.0455352369777639,0.20902069485105
0.0524041668769446,0.0841559422797967,0.214663226326122
0.0317320434806124,0.0304182138690342,0.224580748060233
0.0473024487517077,0.0350114360610238,0.217005741116314
0.044696570971964,0.0319946854784429,0.209226640533312
0.0341876145404934,0.00719196162518018,0.209042898166335
0.042370949944804,0.012875683462664,0.231794329686755
0.0582896589145585,0.0650212396946099,0.222454302602664
0.062513421694895,0.045277674228812,0.21499352708004
0.0353150731270614,0.0531464061895303,0.221196218121476
0.00778071821287519,0.0123284930903402,0.227931915250199
0.00917952423690378,0.00741949561286065,0.209820714770232
0.0511481310428589,0.163167393525562,0.217510029474047
0.0585146701362595,0.0587921116110796,0.216143602979165
0.0556270313429252,0.0591580344057224,0.237245411210474
0.042512359292664,0.0378710651373259,0.213733524152267
0.0519155048538216,0.0576368022557498,0.227109787117878
0.0355630850962339,0.0140169143656555,0.218119816236432
0.0113976300829286,0.0164389822745543,0.2097288677946
0.0498954540128244,0.0623908523529959,0.209385865759652
0.0497114759221147,0.0610193382666716,0.239737039899617
0.0727237609036969,0.058622897844898,0.238117609928047
0.0561199466255776,0.0493604373442516,0.223130489021818
0.0550999873557288,0.0483116925152833,0.234769504856046
0.0241645990607946,0.0193664984626185,0.206264973199905
0.0488288890029816,0.0586292191598365,0.231465018698291
0.106886546614346,0.0764003550234009,0.377290670824054
0.0762819447706429,0.130197230758865,0.223919071179799
0.0748020361147258,0.153528098836625,0.222438463336564
0.0112975909163799,0.00934570448642856,0.244205084502242
0.0141990089655128,0.0172158988840314,0.274733376490091
0.098993671330234,0.0214461414665748,0.216886647772486
0.00946464139599219,0.0107753386989311,0.213256930727549
0.152875851921657,0.238938040949564,0.212740135974494
0.0301211189780337,0.0189137523283462,0.207229109116898
0.0107506626583961,0.00453418023036625,0.255548585577287
0.0178039843591156,0.0568512557019388,0.208902909505466
0.0530143988467676,0.0315484490349075,0.2177497141148
0.0245988114457023,0.00699894978243731,0.225636929646195
0.0494539208992171,0.124003273558831,0.212352125737951
0.121201463462993,0.0268384379203059,0.208730547953949
0.0152509833882674,0.0118081793474646,0.225078268953563
0.0291362620317744,0.00568353649727391,0.239940868365607
0.0845913958168632,0.0230033626398903,0.273002752003653
0.0062102913603668,0.00414528642895747,0.274246894934814
0.0213688002354683,0.0143013681196173,0.241612733503835
0.0867323965414157,0.263670003914856,0.213273445521627
0.066467799933918,0.151953147003965,0.220832214746718
0.00785641816300279,0.00675407225728435,0.233462657649246
0.0110215652389315,0.0153411568218057,0.213950467806932
0.015346345927518,0.00927013066621314,0.248497204362777
0.0189416311869254,0.0070314863712684,0.229346101684915
0.0132514429529428,0.00574379360929075,0.21768538158518
0.00285995641370418,0.00126765243173303,0.22477060538952
0.140554048854107,0.29314149490272,0.215547786902519
0.0126945250630841,0.00722919513311822,0.214336350854284
0.0176568560828406,0.0315726065616294,0.249672138661373
0.0131045516612393,0.0151350256620591,0.223539075982807
0.0425989523224484,0.0011850639024916,0.208086665713809
0.029212251626188,0.0745447668995866,0.252683490078005
0.0165295215645596,0.00550892967576102,0.231491153789709
0.0733110789805306,0.0957226088671535,0.255212631533688
0.0151246648299303,0.0085508252624419,0.232835704886373
0.0654002712751194,0.223626982827602,0.644975747278268
0.0240671632123712,0.000324737958032208,0.233124825831955
0.0110497993324867,0.01292205966406,0.251848334635975
0.012472822065332,0.00824055418526986,0.227825325344878
0.0246353110154723,0.0288737258299436,0.342238637114636
0.0132129922521536,0.0381264983122279,0.222362654649506
0.00672906831341591,0.00109641688439165,0.219578799939348
0.00907447026432611,0.0172921278546435,0.231201408439223
0.0116819691364331,0.0115209163394797,0.229861299165987
0.0387560663713954,0.0519787338516249,0.212294159020509
0.0545558637842546,0.0303710838166739,0.215054797488448
0.00867349189901837,0.00985061111772444,0.211841071642248
0.0566913891240465,0.0160058020407671,0.215516817863631
0.0182900877057195,0.0105705894645043,0.228256667563329
