"term","estimate","std.error","statistic","p.value","conf.low","conf.high","bootstrap_rep"
"(Intercept)",0.355606785190431,1.17319752440167,0.303109048386196,0.761806758721066,-1.94381810938839,2.65503167976925,1
"ch_central.slope.difference",-0.124420351021678,0.0786246919422268,-1.58245899536372,0.113544826026879,-0.278521915523999,0.029681213480643,1
"ch_channel.width.over.valley.width",0.192551630111912,0.118639558253376,1.62299685658542,0.104590076836339,-0.0399776312064472,0.425080891430272,1
"ch_curvature.median",-0.0465450503052233,0.12084300494117,-0.385169587001606,0.70011177441216,-0.283392987773511,0.190302887163065,1
"ch_slope.over.width.central.diff",0.0679167140270439,0.0367395858203564,1.84859770491515,0.064515924354539,-0.00409155098777304,0.139924979041861,1
"ch_stream.power",0.39600840246353,0.161438081265082,2.45300488806778,0.0141668413552483,0.0795955774507184,0.712421227476341,1
"hs_area",0.0205774515855056,0.114244476113722,0.180117693962045,0.857060172006166,-0.203337607030036,0.244492510201048,1
"hs_aspect.eastness.median",0.124956966378677,0.147974576858988,0.844448884606401,0.398418615326241,-0.165067874892494,0.414981807649848,1
"hs_aspect.northness.median",-0.0782736566992092,0.210662371034682,-0.371559744223721,0.710220665971535,-0.491164316825,0.334617003426582,1
"hs_curvature.median",0.105487805377552,0.0696856899994501,1.51376567238388,0.130085281917487,-0.0310936372591931,0.242069248014297,1
"hs_flow.accumulation.max",-0.257737746564469,0.0851127702092218,-3.02819125650482,0.00246022327882933,-0.424555710798978,-0.0909197823299611,1
"hs_ndvi.range.mean",-0.148114640767959,0.14224805040926,-1.04124197373405,0.297763259743539,-0.426915696441146,0.130686414905228,1
"hs_slope.median",-0.130794920430606,0.115718982615109,-1.13028059420157,0.258358008935621,-0.357599958683836,0.0960101178226235,1
"ws_aspect.eastness_mean",-2.44212762486398,1.13517709439735,-2.15131862413103,0.0314510592463551,-4.66703384595762,-0.217221403770343,1
"ws_bare.earth_mean",0.00425262504450831,0.0679751746113139,0.0625614434802863,0.950115732889327,-0.128976269036488,0.137481519125505,1
"ws_ndvi.min_mean",1.59869450165107,0.495710282835361,3.22505817814966,0.00125947071614907,0.627120200527593,2.57026880277454,1
"(Intercept)",-1.04518800123778,0.151783486210058,-6.88604555960263,5.73652236823818e-12,-1.34267816765742,-0.747697834818133,2
"ch_central.slope.difference",0.0794141858136287,0.0701873576710415,1.13145997297451,0.257861541457244,-0.0581505073916437,0.216978879018901,2
"ch_channel.width.over.valley.width",-0.0429964077249824,0.169431791749989,-0.253768240782269,0.799674610597901,-0.375076617391051,0.289083801941087,2
"ch_curvature.median",-0.123303553570514,0.199281068961659,-0.618741931749858,0.536086381609309,-0.513887271536008,0.267280164394981,2
"ch_slope.over.width.central.diff",-0.0311776545339258,0.032241790177627,-0.966995143947072,0.333546461237544,-0.094370402079172,0.0320150930113205,2
"ch_stream.power",-0.203564340705133,0.19234424438662,-1.05833341337711,0.289903464771408,-0.580552132336478,0.173423450926213,2
"hs_area",-0.199704133093301,0.153327472219934,-1.30246804569271,0.192756434550354,-0.500220456484937,0.100812190298335,2
"hs_aspect.eastness.median",0.000300819366429284,0.190847916073637,0.00157622557593563,0.998742354469386,-0.373754222662421,0.37435586139528,2
"hs_aspect.northness.median",-0.159456666430973,0.348697228309427,-0.45729261228734,0.647460739052937,-0.842890675426389,0.523977342564444,2
"hs_curvature.median",-0.0157553185296842,0.123873525628047,-0.127188747149995,0.898791011521263,-0.258542967398656,0.227032330339288,2
"hs_flow.accumulation.max",0.0602611641463156,0.106820465788657,0.564135006353013,0.57266225572267,-0.149103101611244,0.269625429903876,2
"hs_ndvi.range.mean",-0.450227281653151,0.231328384212283,-1.9462690805811,0.051622425639039,-0.90362258331107,0.00316802000476823,2
"hs_slope.median",-0.0786940742503235,0.170285309606995,-0.462130728903998,0.643987575086756,-0.412447148176286,0.255058999675639,2
"ws_aspect.eastness_mean",0.350778557963643,0.227161755070267,1.54417964351058,0.122544818898525,-0.0944503006389896,0.796007416566275,2
"ws_bare.earth_mean",-0.132365303098769,0.0812451760631928,-1.6292081513346,0.103268961961624,-0.291602922100242,0.0268723159027049,2
"ws_ndvi.min_mean",0.0911936868482513,0.195591739599787,0.466245082920418,0.641040082827651,-0.292159078440867,0.47454645213737,2
"(Intercept)",-0.590846009792871,0.464565757027902,-1.27182428074953,0.203435559884983,-1.50137816201814,0.319686142432402,3
