"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
5.55962008776992e-09,0.00019633716704686,0.000843584371889967,0.000274050558416643,0.000308645818106061,8.19186964578536e-06,0.000246913490444366,-544.555727965358,14,41
