"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-2.30007243558981,0.165524778918065,-13.8956381674332,0,-2.62449504081817,-1.97564983036144
"ch_central.slope.difference",0.0610675460236741,0.0368754557018437,1.6560485792348,0.0977119813705369,-0.0112070190654416,0.13334211111279
"ch_curvature.median",0.0657708543686033,0.0650723250179319,1.01073466101724,0.312143442920655,-0.061768559056828,0.193310267794035
"ch_slope.median",0.00338186187302396,0.0848888352699827,0.0398387121494622,0.96822171288426,-0.162997197945696,0.169760921691744
"ch_stream.power",-0.127194633942107,0.0867538905733248,-1.46615480990563,0.142606116603767,-0.297229134984553,0.0428398671003382
"ch_stream.power.central.diff",-0.00125925052320575,0.00117071222743602,-1.07562771934453,0.282093785312643,-0.00355380432524101,0.0010353032788295
"ch_valley_width",-0.0208753946982018,0.0759299545707578,-0.274929635032882,0.783370298674496,-0.16969537100465,0.127944581608246
"hs_curvature.median",-0.0215127034237442,0.0213716351433349,-1.00660072472056,0.314126686060146,-0.0634003385954111,0.0203749317479227
"hs_drainage_density",0.0185232441207153,0.0241311598127181,0.767606872793273,0.442720778021063,-0.0287729600173926,0.0658194482588231
"hs_eastness.median",-0.0553060366659905,0.0537093821530035,-1.0297276648694,0.303137865113989,-0.160574491317776,0.0499624179857946
"hs_extended.dnbr.median",-0.0581447734829679,0.0635440335349306,-0.915031203535503,0.360175249271912,-0.182688790643837,0.0663992436779014
"hs_flow.accumulation.max",0.140888912541334,0.057986774598437,2.42967320595086,0.015112442104829,0.0272369227487555,0.254540902333913
"hs_hillslope.length",0.0800700364701956,0.0573030993164078,1.39730725607138,0.162321194766262,-0.0322419743924855,0.192382047332877
"hs_ndvi.min",0.034669408151171,0.059909430163226,0.578697010749604,0.562793633341973,-0.0827509173030694,0.152089733605412
"hs_ndvi.range",0.15750941281082,0.0833283044159019,1.89022702327737,0.0587276040057305,-0.00581106273713722,0.320829888358778
"hs_northness.median",-0.134954374563866,0.0564046362866658,-2.39261137822051,0.0167289497818308,-0.245505430246812,-0.0244033188809202
"hs_slope.median",0.106389926368068,0.0601366680915279,1.76913569947279,0.0768712315849083,-0.0114757772415655,0.224255629977702
"ws_dnbr.extended_mean",0.599318046139324,0.289509077601217,2.07011832273133,0.0384412654477078,0.0318906808435279,1.16674541143512
"ws_flow.accum_max",0.589384982931064,0.169334678395569,3.48059233061671,0.000500306351400193,0.257495111942076,0.921274853920051
"ws_Kw",0.0114311239752763,0.217542158450662,0.0525467066093712,0.958093080221984,-0.414943671707128,0.43780591965768
"ws_ndvi.mean_mean",0.119994251618129,0.0958010094946262,1.25253640072404,0.210374473030896,-0.0677722766739184,0.307760779910176
"ws_RV.Clay",0.123033072756319,0.0855156129176136,1.43872058631972,0.150229704244321,-0.0445744486780717,0.29064059419071
"ws_slope_mean",0.266343016391171,0.169142953039324,1.57466221090067,0.11533443480733,-0.0651710798046538,0.597857112586995
