"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
-0.0660844183726525,0.444761140040305,0.205517181247747,0.334185838760187,0.205708784389105,-0.0203221534859457,0.469563678808237,-222.762345028059,22,452
