"stats.bias","stats.MSPE","stats.RMSPE","stats.RAV","cv_predict","se.fit"
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.197123682853692,0.00507923023308337
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.22566155913849,0.005112854228438
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.738179148746827,0.00510333218657506
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.246757198359263,0.00502426885688151
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.0936266562010859,0.00510848673982886
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.108154320723598,0.00515170964170839
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.183989823683755,0.00503608337037339
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.301554713704987,0.00506265441759916
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.22513967961063,0.00503262041156897
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.17339820127494,0.00505500680371942
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.513957403787805,0.00508920065701751
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.354430109633571,0.00505243129464422
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.425267276077437,0.005129777820117
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.322094958116572,0.00517095218091539
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.487445825385531,0.00506939223182637
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.170138296108889,0.00522614697719
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.206631296572864,0.00523730240469972
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.794054911367282,0.00526795419010632
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.536084914323484,0.00520739316601962
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.924580919406833,0.00518677908942124
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.146979104848113,0.00518055749105481
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.410172949782755,0.00510527965013123
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.183071561286072,0.00517134638812898
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.0661813979573801,0.00516287673586564
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.388037750605339,0.00534136906432355
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.24381427111616,0.00538164570846532
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.2455357923516,0.00539650664960615
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.221048802336936,0.00528512283015796
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.278216913513269,0.00516077574698645
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.163618300038284,0.00514730961593615
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.209367603428633,0.00514557919552318
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.145027588510691,0.00509107647034988
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.131939353822613,0.00513509837243699
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.179539998952646,0.0050831563913035
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.152872127468255,0.00505794191906166
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.11062198629628,0.00513514217242816
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.0635733017691452,0.00516759610173939
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.0789701939804539,0.00512639784145547
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.0803426552914849,0.00508891275216908
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.144443767254096,0.00508832032837861
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.074764694673469,0.00512305507209216
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.145372664429432,0.00509249855009831
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.134317048251678,0.00506910765693776
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.0587620741502622,0.00522424952884223
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.18523491571223,0.00511143581932278
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.208938512751526,0.00507902640352007
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.178576568138676,0.00523351564497666
