"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",0.000657208122285453,0.000110598509130114,5.94228735499751,2.81072143337724e-09,0.000440439027646606,0.000873977216924301
"ch_slope.median",0.000158343025644064,0.000119788060327889,1.32185983486702,0.186214829270605,-7.64372583765097e-05,0.000393123309664638
"ch_stream.power.central.diff",-0.000193732639725661,8.86597071414847e-05,-2.18512609585433,0.0288796023497819,-0.000367502472602839,-1.99628068484819e-05
"ch_valley_width",0.000284969934144564,0.000193215000509379,1.4748851455285,0.140243424595543,-9.37245081267065e-05,0.000663664376415834
"hs_curvature.median",-0.000152796792482449,9.65537972796661e-05,-1.5825042285999,0.113534507750261,-0.000342038757721176,3.64451727562777e-05
"hs_drainage_density",7.18544082100278e-05,0.000225529903188467,0.318602576395298,0.750027899505852,-0.000370176079476173,0.000513884895896229
"hs_eastness.median",-0.000453132935474578,0.000124756242707823,-3.63214638112985,0.000281073596964498,-0.00069765067802845,-0.000208615192920707
"hs_extended.dnbr.median",-0.000313927912596516,0.000126345240151905,-2.48468333448162,0.012966672118826,-0.000561560032912312,-6.6295792280719e-05
"hs_flow.accumulation.max",-0.000150210816264025,9.2667699322554e-05,-1.62096196800114,0.105025795456502,-0.000331836169466417,3.14145369383678e-05
"hs_hillslope.length",-0.000119787267636629,0.00018516653588665,-0.646916393737347,0.51768605513211,-0.000482707009116507,0.000243132473843249
"hs_ndvi.min",-0.000105497992805388,0.000171848128219393,-0.613902484120759,0.539279768574721,-0.000442314134926019,0.000231318149315243
"hs_northness.median",-0.000535011660122348,0.000210392807885353,-2.54291800893634,0.0109931021610608,-0.000947373986183895,-0.000122649334060801
