"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
5.17515843258396e-10,0.000658442551313034,0.000711464802656241,0.000836008021062899,0.000851371755290552,-1.44467829740985e-05,0.000721896241812418,-699.410746237271,11,62
