"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-1.2229109120335,0.202206165670577,-6.04784185476224,1.46798950773075e-09,-1.61922771419977,-0.826594109867232
"ch_central.slope.difference",0.115720913111318,0.135865411160002,0.851731961235068,0.39436287707329,-0.150570399507013,0.382012225729648
"ch_curvature.median",0.169072987830239,0.219831296800717,0.769103354667046,0.441831956871625,-0.261788436573902,0.599934412234379
"ch_slope.median",-0.0662249474839983,0.369798243592001,-0.179083996832241,0.857871747549318,-0.79101618647049,0.658566291502494
"ch_stream.power",0.198573465423534,0.215887015675171,0.919802725525244,0.357675858819374,-0.224557310029636,0.621704240876703
"hs_curvature.median",-0.00596267214036728,0.125464936080623,-0.0475246098761465,0.962095116647656,-0.251869428181009,0.239944083900274
"hs_drainage_density",0.11580598368078,0.180587815614088,0.641272409697094,0.521345711585449,-0.238139630969591,0.469751598331152
"hs_extended.dnbr.median",-0.219346421939067,0.150597961117007,-1.45650326413547,0.145253547941138,-0.514513001873565,0.0758201579954303
"hs_flow.accumulation.max",0.206668363134333,0.18637911146023,1.10886011589572,0.267490531924873,-0.158627982798295,0.571964709066961
"hs_hillslope.length",0.965077345926565,0.249984313663041,3.86055161536021,0.00011313133898927,0.475117094447041,1.45503759740609
"hs_ndvi.mean",1.17926938970231,0.329328744812334,3.58082738989064,0.000342507878726028,0.533796910796354,1.82474186860827
"hs_ndvi.min",-0.349776011418728,0.15791115595378,-2.21501773770249,0.0267588470590674,-0.659276189845225,-0.040275832992231
"hs_northness.median",0.648839393466065,0.170126752936623,3.81385868046149,0.000136813721289597,0.315397084903541,0.982281702028589
"hs_slope.median",0.298390040338091,0.297162239512449,1.00413175249876,0.31531511233373,-0.284037246671574,0.880817327347755
