"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
-1.08742117151251e-06,0.000472187474491246,0.00055796797223312,0.000614550422166176,0.000657584140327293,1.09609793137755e-06,0.000566469173171464,-524.417683647752,13,45
