"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
-0.194373928970054,0.748773878667815,0.30621713498721,0.307218880223631,0.262970992923461,-0.00307101709953262,0.0142801324489826,38.2337685593632,15,169
