"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-1.03856792501211,0.160559464489109,-6.46843166995337,9.90252324584162e-11,-1.3532586927878,-0.723877157236415
"ch_central.slope.difference",-0.0620402634025896,0.0872767716840247,-0.710845076020904,0.477180244403136,-0.233099592590203,0.109019065785024
"ch_curvature.median",0.180417952410924,0.105683455697512,1.70715417299863,0.0877934002622827,-0.026717814517935,0.387553719339782
"ch_flow.accumulation.max",0.532353128895805,0.167514999771244,3.17794304762426,0.0014832388300825,0.204029762473931,0.860676495317679
"ch_slope.median",0.16673785134418,0.110965220713066,1.50261361418214,0.132938710621916,-0.0507499847899682,0.384225687478328
"ch_valley_width",-0.487592356373545,0.144444809437158,-3.37563086048916,0.000736466590957052,-0.770698980624125,-0.204485732122965
"hs_curvature.median",-0.137486817461246,0.0640192940987743,-2.14758409002637,0.0317468104388414,-0.262962328210522,-0.0120113067119713
"hs_drainage_density",-0.447152170679745,0.173301102248007,-2.58020384682745,0.00987420094676672,-0.786816089566931,-0.107488251792558
"hs_eastness.median",0.0381762304187572,0.103792756626615,0.367812086888615,0.713013355829503,-0.165253834425538,0.241606295263053
"hs_extended.dnbr.median",0.219312192570286,0.141932150271945,1.54519037547221,0.122300221673331,-0.0588697102110537,0.497494095351626
"hs_flow.accumulation.max",-0.0383304357024192,0.106911358425533,-0.358525382774155,0.719950175959382,-0.247872847754717,0.171211976349879
"hs_hillslope.length",0.67506217426488,0.185757127770809,3.63411182314246,0.000278939871457107,0.31098489396249,1.03913945456727
"hs_ndvi.min",0.0712210113605031,0.149456658778077,0.476532875435526,0.633694791794638,-0.221708657094219,0.364150679815225
"hs_ndvi.range",0.260424188944882,0.146418508029976,1.7786288936339,0.0753006238373284,-0.0265508134639594,0.547399191353723
"hs_northness.median",-0.307045200329027,0.154967156335077,-1.9813566151083,0.0475512954796429,-0.610775245532365,-0.00331515512568836
"hs_slope.median",-0.160281368372555,0.123749539291145,-1.29520779867682,0.19524855524998,-0.402826008486624,0.0822632717415138
