"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
4.85873194858294e-06,0.171058511851217,0.129107344273606,0.196456249000765,0.23104072299845,-0.000554466118551195,0.189021499195949,-24.1187850641525,14,91
