"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-2.06173447590907,0.0584355289309462,-35.2822078216394,0,-2.17626600803127,-1.94720294378686
"ch_central.slope.difference",0.0668532365559918,0.0832286606678352,0.803247775700758,0.421831536525167,-0.0962719408344705,0.229978413946454
"ch_curvature.median",0.213425303157405,0.102071621691736,2.09093673265981,0.0365337357631514,0.0133686007980064,0.413482005516804
"ch_slope.median",0.0759183723158429,0.0778984214260135,0.974581652953632,0.329767818083731,-0.0767597281316668,0.228596472763353
"ch_stream.power",-3.49016597843144e-05,0.0842825076372229,-0.000414103243516929,0.999669593424863,-0.165225581155463,0.165155777835895
"ch_stream.power.central.diff",-0.0613818345935108,0.0772157944205718,-0.794938847085894,0.426649075544611,-0.21272201069548,0.0899583415084588
"ch_valley_width",-0.166848992599289,0.100168319526214,-1.66568625078736,0.0957759218990928,-0.363175291262569,0.0294773060639897
"hs_curvature.median",-0.00326048129776735,0.0292849736098175,-0.111336323577027,0.911349652398826,-0.0606579748612156,0.0541370122656809
"hs_drainage_density",-0.0756393613070165,0.0549773044672201,-1.37582884501215,0.168874628815428,-0.183392898029861,0.0321141754158279
"hs_eastness.median",0.016571465741071,0.0450717997362505,0.367668161423403,0.713120683641017,-0.0717676384603819,0.104910569942524
"hs_extended.dnbr.median",0.0714551256109588,0.0729102679415377,0.980042010931222,0.327065381689205,-0.0714463736576204,0.214356624879538
"hs_flow.accumulation.max",-0.0117613218134756,0.0829519113982347,-0.141784819845947,0.887249974933405,-0.174344080602773,0.150821436975822
"hs_hillslope.length",0.00594294904067927,0.0678430668712567,0.0875984726922352,0.930195816129303,-0.127027018627726,0.138912916709085
"hs_ndvi.min",0.00857738668430835,0.0737078795857691,0.116370009997742,0.907359302440135,-0.135887402680614,0.153042176049231
"hs_ndvi.range",-0.379273396652716,0.0962702647442435,-3.93967335251766,8.15926267481171e-05,-0.56795964833357,-0.190587144971863
"hs_northness.median",0.0820862833583225,0.0728052328325139,1.12747779472335,0.259540523727942,-0.0606093508794578,0.224781917596103
"hs_slope.median",-0.162629854606011,0.0784955739097374,-2.07183470998021,0.038280858483936,-0.316478352414898,-0.008781356797124
