"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
-0.0466456368807916,0.371184651289263,0.12296952059282,0.0566843898437292,0.0511788738971834,0.000249267916903036,0.000707621610703956,-388.78427154573,16,125
