"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
-0.0960164811724305,0.536624771563751,0.115567504835678,0.0911180553993386,0.0790906554105449,0.00130924965199377,0.00114016403045671,-231.5620651478,13,63
