"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
-3.43142734796228e-07,0.00101612487290942,0.126391206872167,0.130435313801436,0.127574005059681,-0.024022677888679,0.597583444620545,-317.083816864513,11,324
