"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-2.28022228595478,0.0487084303001439,-46.8137090828821,0,-2.37568905508654,-2.18475551682302
"ch_central.slope.difference",0.0303956806194769,0.044278250559008,0.686469773212238,0.492416918880227,-0.0563880957746193,0.117179457013573
"ch_curvature.median",-0.0382929287709235,0.0562680197365787,-0.680545164912389,0.496159334209929,-0.148576220936007,0.0719903633941597
"ch_flow.accumulation.max",0.28656448434213,0.0808632364299601,3.54381665876481,0.000394379393957367,0.128075453266061,0.445053515418199
"ch_slope.median",0.140594224654495,0.0578980213438113,2.42830793507804,0.0151694573996277,0.0271161880444934,0.254072261264496
"ch_stream.power",-0.0852239796314644,0.0372589714808915,-2.28734117567288,0.0221759168886861,-0.158250221835017,-0.0121977374279122
"ch_valley_width",0.19942069679659,0.0741702168529906,2.68868968243483,0.00717330686439177,0.0540497430392027,0.344791650553977
"hs_drainage_density",0.00440605959748099,0.00771956663638949,0.570765148487887,0.568158850384326,-0.0107240129860994,0.0195361321810614
"hs_extended.dnbr.median",-0.00214284228431878,0.0521491263907171,-0.0410906650336566,0.967223616543817,-0.104353251835351,0.100067567266714
"hs_flow.accumulation.max",0.114318228232177,0.0596214400899739,1.9174013250881,0.0551869660302344,-0.00253764705058436,0.231174103514938
"hs_hillslope.length",0.00917615397237813,0.0477545911162442,0.192152288563032,0.847622917610083,-0.0844211247118968,0.102773432656653
"hs_slope.northness.median",0.0366998197004044,0.0562400484157714,0.652556687524343,0.514042116095953,-0.0735286496832964,0.146928289084105
