"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-4.83117677868483,0.201750211813696,-23.9463281612121,0,-5.226599927713,-4.43575362965665
"ch_curvature.median",0.0383752599596623,0.281915746942536,0.136123151600625,0.891723925545974,-0.514169450722415,0.59091997064174
"ch_slope.median",0.44581479445606,0.228573741408009,1.95041999010845,0.0511260811634446,-0.00218150651520854,0.893811095427329
"ch_stream.power",0.543165496287202,0.355137559062916,1.52945100405721,0.126152676547307,-0.152891329033579,1.23922232160798
"ch_stream.power.central.diff",-0.0410234467093851,0.202043462073819,-0.203042683432125,0.83910167044118,-0.437021355685855,0.354974462267085
"ch_valley_width",-0.0381766440432072,0.340406250299796,-0.112150244038072,0.910704279693979,-0.705360634743134,0.62900734665672
"hs_curvature.median",-0.0402325363930209,0.168656750848515,-0.238546848499158,0.811456984005195,-0.370793693805656,0.290328621019614
"hs_drainage_density",-0.349939386061056,0.31214607851529,-1.12107570828866,0.262255637707355,-0.961734457866436,0.261855685744324
"hs_eastness.median",-0.154944211454192,0.328441242161842,-0.471756258240681,0.63710077609022,-0.798677217129,0.488788794220617
"hs_extended.dnbr.median",0.43024637366749,0.256110208553732,1.67992668506701,0.0929715810920502,-0.0717204111708658,0.932213158505847
"hs_flow.accumulation.max",-0.130967073015326,0.166954803292776,-0.784446271879093,0.432778296381926,-0.458192474515136,0.196258328484485
"hs_ndvi.range",-0.227955616215033,0.245927918787444,-0.926920446198125,0.353967840563624,-0.709965479831314,0.254054247401247
"hs_northness.median",0.209322338074705,0.221083159192958,0.946803631894965,0.343738850752275,-0.223992691531828,0.642637367681238
"hs_slope.median",0.0101915905280174,0.248419521632154,0.0410257231841408,0.967275388986138,-0.476701724927673,0.497084905983708
