"varcomp","proportion","bootstrap_rep"
"Covariates (PR-sq)",0,1
"tailup_de",0.999999459391531,1
"taildown_de",0,1
"euclid_de",5.14074751964279e-07,1
"nugget",2.65337164765609e-08,1
"Covariates (PR-sq)",0.35940860817767,2
"tailup_de",0.227193935746477,2
"taildown_de",0,2
"euclid_de",0.248816532730039,2
"nugget",0.164580923345814,2
