"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-2.26736546527546,0.0502666641926879,-45.1067422453961,0,-2.36588631671609,-2.16884461383482
"ch_central.slope.difference",-0.0358033201551275,0.0428009022790041,-0.836508537173777,0.402868876013611,-0.119691547127794,0.0480849068175389
"ch_curvature.median",-0.0522975864152413,0.105822624076463,-0.49420043087812,0.621164635492139,-0.25970611835463,0.155110945524147
"ch_slope.median",-0.151303406831958,0.0777329131539639,-1.94645229019366,0.0516004336200644,-0.303657117027107,0.00105030336319084
"ch_stream.power",-0.0113982307342094,0.0892888696313108,-0.127655672888174,0.898421470905674,-0.186401199431871,0.163604737963452
"ch_valley_width",0.175919809608591,0.103745145289499,1.69569196821394,0.0899442303821054,-0.027416938729702,0.379256557946885
"hs_curvature.median",0.0761301301449393,0.0504603789193744,1.50871102784583,0.131372646114271,-0.0227703951832786,0.175030655473157
"hs_drainage_density",0.00358366325743975,0.0852873450016801,0.0420186987573497,0.966483791827683,-0.163576461282895,0.170743787797775
"hs_extended.dnbr.median",-0.108194999436802,0.0911640273861875,-1.18681680196584,0.235299889892225,-0.286873209799352,0.0704832109257491
"hs_flow.accumulation.max",0.15142597167451,0.0649370069515049,2.33189022382254,0.0197064669096896,0.0241517767857337,0.278700166563287
"hs_hillslope.length",0.0487340809754251,0.0739337916668435,0.659158415613634,0.50979404723068,-0.0961734879320758,0.193641649882926
"hs_ndvi.min",0.0658192062363059,0.05543785637158,1.18726102602423,0.235124676076863,-0.0428369956320952,0.174475408104707
"hs_ndvi.range",0.0225165027482314,0.0964634966994018,0.233419931048084,0.815435337841824,-0.166548476605394,0.211581482101857
"hs_northness.median",0.0743680679393095,0.0773049527596968,0.962009098828161,0.336045033411296,-0.0771468552962664,0.225882991174886
"hs_slope.median",0.0385003056415077,0.0777719968077819,0.495040724448204,0.620571374047721,-0.113930007107509,0.190930618390524
