"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
-0.019272929729159,0.241776546880634,0.0999377154279436,0.0308468663564598,0.0254885503952322,-3.58226813626535e-05,0.000430994264194631,-344.458306422656,14,63
