"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-1.97800560850689,0.0626788829341524,-31.5577673996662,0,-2.10085396164903,-1.85515725536475
"ch_curvature.median",0.225842094349575,0.0971848795121614,2.32383983478946,0.0201340798661354,0.035363230663874,0.416320958035276
"ch_flow.accumulation.max",0.447865193852995,0.0969882954340502,4.6177241475239,3.87971515336538e-06,0.257771627880326,0.637958759825664
"ch_slope.median",0.237802082878376,0.102655892339553,2.31649715821282,0.0205311394200116,0.0366002310920305,0.439003934664721
"ch_stream.power.central.diff",-0.0119616809390493,0.039444912730514,-0.303250282761962,0.761699131839883,-0.0892722892641822,0.0653489273860836
"ch_valley_width",0.0377169320084952,0.102871391692583,0.366641603539369,0.713886370954971,-0.16390729074848,0.239341154765471
"hs_curvature.median",-0.0212717618197508,0.0333114547818445,-0.638571985494444,0.523101410696038,-0.0865610134648005,0.0440174898252989
"hs_drainage_density",-0.127165351356147,0.128046247970149,-0.993120480857769,0.32065124417293,-0.378131385733123,0.123800683020829
"hs_eastness.median",-0.1348734734868,0.101328498833684,-1.33105172818336,0.183171990806047,-0.33347368180833,0.0637267348347289
"hs_extended.dnbr.median",-0.0806251863552787,0.0840390230520598,-0.959377958324595,0.33736837494258,-0.245338644833247,0.0840882721226899
"hs_flow.accumulation.max",0.0226480677921686,0.063603736870005,0.356080773028436,0.721780075706552,-0.102012965755204,0.147309101339541
"hs_ndvi.min",0.183156213409323,0.10714880283542,1.70936313390874,0.0873837053643427,-0.0268515811346832,0.393164007953329
"hs_ndvi.range",0.0400786687060942,0.0833464138934881,0.480868544114116,0.630609930459443,-0.123277300765711,0.2034346381779
"hs_slope.median",0.00118720353108863,0.0829793796824418,0.0143072114497843,0.988584886315992,-0.161449392105972,0.163823799168149
