"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",0.00401390099404418,0.000526448610655924,7.62448777107246,2.44249065417534e-14,0.00298208067744742,0.00504572131064094
"ch_stream.power",-0.000630060171548714,0.00109593563502687,-0.574906181906628,0.565354748812591,-0.00277805454557541,0.00151793420247799
"ch_stream.power.central.diff",2.17432920648993e-05,0.000430693583550415,0.0504843649762758,0.959736408458249,-0.000822400620066406,0.000865887204196204
"ch_valley_width",0.00204627268451094,0.00112365589362498,1.82108481441729,0.068593965259617,-0.000156052398010195,0.00424859776703207
"hs_curvature.median",-0.000628068548229334,0.000251096713492541,-2.50130134916318,0.0123737839164906,-0.00112020906331109,-0.000135928033147581
"hs_drainage_density",-0.00117362595485853,0.00176465444578419,-0.66507409292644,0.506003104006623,-0.00463228511375404,0.00228503320403697
"hs_eastness.median",-0.00225611685228385,0.00128606875297195,-1.75427390415189,0.0793835850513402,-0.0047767652897512,0.000264531585183506
"hs_extended.dnbr.median",-0.000714643511161045,0.000707607722966167,-1.00994306303694,0.312522569450861,-0.00210152916335713,0.000672242141035038
"hs_flow.accumulation.max",-9.49627017738177e-05,0.000983300100270825,-0.0965755029900461,0.923063511321144,-0.00202219548429926,0.00183227008075162
"hs_hillslope.length",-0.000753438799258896,0.00104738111231435,-0.719354961055254,0.471922239873902,-0.00280626805748252,0.00129939045896473
"hs_northness.median",-0.000300703594718649,0.000960120913069646,-0.313193464099492,0.754133683721945,-0.00218250600513887,0.00158109881570157
"hs_slope.median",0.00197182985623541,0.000745744559047956,2.64410894093913,0.00819062898349965,0.000510197378834714,0.00343346233363611
