"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
3.87773628581963e-09,0.044782822134176,0.0639854849034989,0.0574115492074412,0.0673771024578887,0.00116425920967583,0.0560134839992633,-106.092116775006,14,43
