"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-2.63032873872625,0.341577827006221,-7.70052541694501,1.35447209004269e-14,-3.2998089775759,-1.96084849987661
"ch_curvature.median",0.0675678013024047,0.0739065725208626,0.914232645321651,0.36059461388232,-0.0772864190592836,0.212422021664093
"ch_slope.median",-0.022384833374434,0.106490527611343,-0.210204925043958,0.833507735809819,-0.231102432187335,0.186332765438467
"ch_stream.power",0.0480933468837296,0.201336778399946,0.238870152119919,0.811206270805974,-0.346519487543487,0.442706181310946
"ch_stream.power.central.diff",-0.0985236042808635,0.044699347668306,-2.20413964454165,0.0275145248150761,-0.186132715843178,-0.0109144927185493
"ch_valley_width",0.0193338315673142,0.101471577525972,0.190534453476547,0.848890347686741,-0.179546805838055,0.218214468972684
"hs_curvature.median",-0.0122792198046805,0.0420019245317477,-0.292348980233016,0.770019812859464,-0.0946014791682754,0.0700430395589143
"hs_drainage_density",-0.0693765018818026,0.0582822745278002,-1.19035336976615,0.23390753244163,-0.183607660893367,0.0448546571297619
"hs_eastness.median",-0.0478043792779146,0.0841723011155927,-0.567934803306202,0.570079238675897,-0.212779057960337,0.117170299404508
"hs_extended.dnbr.median",-0.123255991892474,0.0982282288491356,-1.25479196089118,0.209554291691303,-0.315779782701938,0.06926779891699
"hs_flow.accumulation.max",0.0429984022581601,0.0789482650738834,0.544640242795966,0.586000971321038,-0.111737353928573,0.197734158444893
"hs_hillslope.length",-0.0118374454443757,0.0753213019197072,-0.157159331326939,0.875119278840641,-0.159464484475669,0.135789593586918
"hs_ndvi.range",0.105263932719345,0.0939733380067937,1.12014678792974,0.262651215269361,-0.0789204252809793,0.28944829071967
"hs_northness.median",0.0750548775875341,0.0777702370177224,0.96508485078206,0.334502314105836,-0.0773719860363455,0.227481741211414
"hs_slope.median",-0.0875338133953585,0.0725007492531498,-1.20735046598923,0.227297203154598,-0.229632670783701,0.0545650439929844
