"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",0.0656889181836091,0.00678099356753087,9.68721139895257,0,0.0523984150118508,0.0789794213553673
"ch_central.slope.difference",0.000637549132155673,0.00717278752584007,0.0888844301966136,0.929173757474229,-0.013420856087249,0.0146959543515604
"ch_curvature.median",0.00424345678332495,0.0105113596108358,0.403701989127127,0.686431876710021,-0.0163584294824621,0.024845343049112
"ch_slope.median",-0.00113082833802988,0.00655012794792825,-0.172642175392552,0.86293269845484,-0.0139688432100985,0.0117071865340387
"ch_stream.power",0.00989474561585911,0.00897963527601761,1.10190952212564,0.270501008465568,-0.00770501611944079,0.027494507351159
"ch_stream.power.central.diff",0.00196668927767504,0.00842800568473956,0.233351679061642,0.815488331948851,-0.0145518983259133,0.0184852768812634
"ch_valley_width",0.00651046188842822,0.0115943536049774,0.561520038998406,0.574443073449826,-0.0162140536013496,0.0292349773782061
"hs_curvature.median",-0.00337612278422898,0.00331623737369329,-1.01805824004359,0.308650279397552,-0.00987582860085352,0.00312358303239556
"hs_drainage_density",0.00509918410434573,0.00502328726466077,1.01510899848768,0.310053872667128,-0.0047462780183881,0.0149446462270796
"hs_eastness.median",-0.00711042810216814,0.00519062715228367,-1.36985915065,0.170730873333456,-0.0172838703778198,0.00306301417348356
"hs_extended.dnbr.median",-0.00135073354308132,0.00804010597246407,-0.16799947011984,0.866583695937633,-0.0171090516809963,0.0144075845948336
"hs_flow.accumulation.max",0.0103480163716668,0.00868788958594219,1.19108516162669,0.233620154390051,-0.00667993431844053,0.027375967061774
"hs_ndvi.min",0.0111633409578844,0.00735997846269668,1.51676272076945,0.129326602319258,-0.0032619517559916,0.0255886336717603
"hs_ndvi.range",-0.00642044997413475,0.0110011512481118,-0.58361618973621,0.559478565374085,-0.0279823102089117,0.0151414102606422
"hs_northness.median",-0.00267803989130305,0.00699485195716306,-0.38285869489498,0.701824538807641,-0.0163876978045322,0.0110316180219261
"hs_slope.median",0.00154866711949776,0.00839239318300663,0.184532240771749,0.853595936946029,-0.0149001212632947,0.0179974555022902
