"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
7.50346576597672e-12,1.60466987645478e-06,0.0945888966489116,0.045900717070149,0.0489090019984663,-0.00600008972934414,0.386701286168465,-480.437178781964,13,242
