"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
-0.16607087770138,0.712725204327987,0.259660880470796,0.390232101098379,0.261539052085424,-0.0134226308390112,0.0179992158803322,-102.933430359164,13,110
