"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-1.80478823981603,0.157986627681034,-11.4236772207063,0,-2.1144363401098,-1.49514013952227
"ch_central.slope.difference",0.16351556663995,0.0983424393290702,1.66271619613583,0.0963692586262275,-0.0292320725968427,0.356263205876743
"ch_curvature.median",0.137877072129226,0.17593916626096,0.783663325565162,0.433237687429509,-0.206957357212261,0.482711501470713
"ch_stream.power",0.00703006763272394,0.149736602897983,0.046949560071919,0.962553428391326,-0.286448281214699,0.300508416480147
"ch_valley_width",0.465284338513859,0.210199400082798,2.21353789939735,0.0268605833398006,0.0533010847796492,0.877267592248069
"hs_curvature.median",0.0486085394800225,0.052953101332206,0.917954534429863,0.35864266912697,-0.0551776320008011,0.152394710960846
"hs_drainage_density",0.0658982093643972,0.0713866879189618,0.92311621795936,0.355946643819075,-0.0740171279323685,0.205813546661163
"hs_extended.dnbr.median",-0.436315595685727,0.14402233168913,-3.02949959612866,0.00244959231273856,-0.718594178765904,-0.15403701260555
"hs_flow.accumulation.max",0.207027962808264,0.146623440294938,1.41197043523068,0.157958666559974,-0.0803486994591734,0.494404625075701
"hs_hillslope.length",0.380300935430177,0.198193306333002,1.91883844346993,0.0550047829354658,-0.00815080695942094,0.768752677819775
"hs_ndvi.min",0.279227687314376,0.10923277428062,2.55626289044932,0.0105803150817816,0.065135383792968,0.493319990835785
"hs_ndvi.range",0.602278156353841,0.192563807198545,3.12768097554726,0.00176191311252194,0.224860029518777,0.979696283188904
"hs_northness.median",0.157265997200597,0.10857139810366,1.44850301227995,0.147476424149696,-0.0555300328337367,0.370062027234931
"hs_slope.median",0.165347531502187,0.203339455774326,0.813160096610543,0.416126274301823,-0.233190478451468,0.563885541455842
