"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-2.85978079330359,0.207248402649287,-13.7988074057343,0,-3.26598019834965,-2.45358138825753
"ch_stream.power",-0.118196461387409,0.387627808886361,-0.304922553742939,0.760425137851786,-0.877933006210852,0.641540083436034
"ch_stream.power.central.diff",-0.0898185175133863,0.181801758354595,-0.494046473072057,0.62127335902148,-0.446143416214447,0.266506381187675
"ch_valley_width",0.0709036421632338,0.357022307237634,0.198597232514215,0.842577818625007,-0.628847221699922,0.77065450602639
"hs_curvature.median",-0.346540064461669,0.1137037274424,-3.04774585896685,0.00230564830694657,-0.569395275156731,-0.123684853766607
"hs_drainage_density",0.536641688192844,0.646272068392024,0.830364972337503,0.406332463580431,-0.730028290069729,1.80331166645542
"hs_eastness.median",-0.0297246828203039,0.413919936453903,-0.071812638634801,0.942751014614736,-0.840992850753062,0.781543485112454
"hs_extended.dnbr.median",-0.417488043999761,0.192314911164746,-2.17085633907046,0.0299420336118774,-0.794418343572683,-0.0405577444268387
"hs_flow.accumulation.max",0.341521605028664,0.259450973299004,1.3163242391659,0.18806523860398,-0.166992958391247,0.850036168448576
"hs_hillslope.length",-1.44599743152904,0.529575892631369,-2.73048197935169,0.0063241790529116,-2.48394710816718,-0.408047754890907
"hs_northness.median",-0.24243045530396,0.37764496973303,-0.641953354960196,0.520903469685958,-0.982600994923417,0.497740084315496
"hs_slope.median",0.573764209495675,0.263485514877931,2.17759298746077,0.0294363520934504,0.057342089886937,1.09018632910441
