"stats.bias","stats.std.bias","stats.MSPE","stats.RMSPE","stats.std.MSPE","stats.RAV","stats.cor2","stats.cover.80","stats.cover.90","stats.cover.95","cv_predict","se.fit"
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.0942835206050253,0.175128203855388
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.117403960106446,0.173793753266287
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.12400148113527,0.185793247006811
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.111450445984603,0.177912540244058
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.117187767275462,0.174909438829675
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.0584495266980838,0.165973057584604
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.0714908555910481,0.169880958496655
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.0626137623791754,0.169410222722536
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.113266645723682,0.166037141693632
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.063766049051164,0.178390759049092
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.0605240973341769,0.175357935919148
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.0514049641099636,0.165007689646648
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.0910159500413062,0.165186764639568
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.094647210293084,0.177545502939277
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.0467015531453161,0.177319029388508
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.0953827006344958,0.170036815308197
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.0800642943850922,0.16971987366554
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.0605420507833048,0.169034086084075
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.148413129320546,0.170948811519951
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.0783752614271288,0.177074409930523
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.129841673406758,0.171896767328057
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.0843351806306652,0.175774441599627
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.110713850514163,0.175473629865443
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.112761520490574,0.188056493777611
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.18728245477214,0.171908766571776
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.156871670280891,0.168998337196062
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.196120468812659,0.17571251953491
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.103442720880065,0.178738417210236
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.117061882598885,0.17490680630553
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.112201976482427,0.176448575323643
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.0598033911723566,0.169843070678346
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.0795436901457584,0.169576991143964
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.0882387195160504,0.171799664632993
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.0648658782816006,0.171232968752429
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.0869166002940845,0.176543191381046
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.0753936713119517,0.167457861219918
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.0697455918258687,0.170479179433767
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.0831240091235945,0.180490783014606
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.0900358166095742,0.170972150367556
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.115163532077945,0.170931639605237
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.2345974174766,0.172055846497361
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.195655528465269,0.168481772461358
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.263008674929819,0.172086039497357
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.0992656984682582,0.174551192807222
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.121193693273602,0.174145287814607
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.207088102981459,0.210396224358077
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.201314854682549,0.168136696394777
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.0747036010488259,0.165878558350994
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.149660150261746,0.165106181968981
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.134720603748687,0.173363688330827
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.0934750189976138,0.173359830181584
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.0608630926679541,0.182647033615427
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.11867214133231,0.169530696734963
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.0615795727042548,0.164555907628233
0.00118028391454411,0.00212431087191221,0.0290202734086998,0.170353378037243,1.01925273612754,0.173079155787343,0.097308501513045,0.947976878612717,0.959537572254335,0.959537572254335,0.114546983845667,0.170318881519033
