"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
-0.425743806396139,1.39364447609434,0.0326340332948552,0.0315195249868831,0.0269214723716915,-0.000260396045657545,0.000388989897789151,-899.303717643866,13,200
