"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-3.40521298082853,0.146613436715351,-23.2257906036247,0,-3.69257003644026,-3.1178559252168
"ch_central.slope.difference",0.194597179827705,0.149583318952941,1.30092834675587,0.193282982183957,-0.0985807380080274,0.487775097663438
"ch_curvature.median",-0.477761848832659,0.204925397237992,-2.33139403544894,0.0197325917558748,-0.879408246936688,-0.0761154507286307
"ch_slope.median",-0.687568537976802,0.282622910457241,-2.43281245976987,0.0149820585900453,-1.24149926367888,-0.13363781227472
"ch_stream.power",0.239921796694949,0.0930223975084906,2.57918311203547,0.00990342750136786,0.057601247822739,0.422242345567159
"ch_stream.power.central.diff",0.0147353482296683,0.120008410703815,0.122785962610868,0.902276590355317,-0.220476814591701,0.249947511051038
"ch_valley_width",-0.447669013531266,0.299189712078032,-1.49627141395326,0.134582941231924,-1.03407007374912,0.138732046686585
"hs_curvature.median",0.00459347531986669,0.0449270199265335,0.102243044995598,0.918563761790572,-0.0834618656688523,0.0926488163085857
"hs_drainage_density",-0.0402427621640498,0.0639643232931883,-0.629143874149847,0.529254869242923,-0.165610532114175,0.0851250077860757
"hs_extended.dnbr.median",0.353079793179172,0.159046046950317,2.21998471480066,0.0264198052147788,0.0413552692730845,0.66480431708526
"hs_flow.accumulation.max",0.139716508000633,0.166859612056623,0.837329694577147,0.402407272351685,-0.187322322104673,0.46675533810594
"hs_hillslope.length",0.152110823354395,0.173599841432564,0.876215220585229,0.380913043614581,-0.188138613575295,0.492360260284085
"hs_ndvi.mean.mean",0.356660649473175,0.225774357641087,1.57972168850175,0.11417061649516,-0.0858489601360208,0.799170259082371
"hs_slope.northness.median",0.118005514493745,0.198070458576801,0.595775439415104,0.551325253391159,-0.270205450718117,0.506216479705606
