"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-2.5269515826833,0.559987182176005,-4.51251682737459,6.40628502690532e-06,-3.62450629155234,-1.42939687381426
"ch_central.slope.difference",0.0170793134433347,0.0321677707072786,0.530944888868852,0.59545696995803,-0.0459683586058738,0.0801269854925432
"ch_curvature.median",-0.0205690340144219,0.0560385910906641,-0.367051234053039,0.713580801817871,-0.130402654296491,0.0892645862676469
"ch_slope.median",0.0101041084525362,0.0644600155746603,0.156750015687371,0.875441867447701,-0.116235200516689,0.136443417421761
"ch_stream.power",-0.0608965192219596,0.0433082769224398,-1.40611734175013,0.159689283635022,-0.145779182222429,0.0239861437785095
"ch_stream.power.central.diff",0.00235791305826665,0.00180323692908068,1.30760024944073,0.191008932264318,-0.0011763663783241,0.0058921924948574
"ch_valley_width",-0.101491646877702,0.0648629996566748,-1.56470788299809,0.117651419270214,-0.228620790134018,0.0256374963786148
"hs_curvature.median",0.000887800474824456,0.0125633039858115,0.0706661620085847,0.943663452289778,-0.0237358228641947,0.0255114238138436
"hs_drainage_density",0.0049647982325571,0.00907519053409984,0.547073718607006,0.584328087187848,-0.0128222483671174,0.0227518448322316
"hs_extended.dnbr.median",0.0506290546727195,0.0583353617712652,0.86789647197591,0.385451010518333,-0.063706153424075,0.164964262769514
"hs_flow.accumulation.max",-0.0626812457194622,0.0511521592593765,-1.22538807016191,0.220429039650168,-0.162937635599297,0.0375751441603728
"hs_hillslope.length",-0.0194747900171778,0.053121187844738,-0.366610589998449,0.713909507773235,-0.123590405008851,0.0846408249744956
"hs_ndvi.mean.mean",-0.0330229673733186,0.0729272568583589,-0.452820643418093,0.650677897480162,-0.175957764307004,0.109911829560366
"hs_slope.median",-0.0545748121722147,0.0465036713384462,-1.17355921804599,0.240571624282894,-0.145720333144457,0.0365707088000274
"ws_dnbr.extended_mean",1.41771132597647,0.691705625536756,2.04958767665992,0.0404046839962726,0.0619932120206834,2.77342943993226
"ws_flow.accum_max",0.727747036960247,0.302197204623371,2.40818586613745,0.0160320166520125,0.135451399669759,1.32004267425073
"ws_Kw",-0.154816924588575,0.34792883677382,-0.444967212330313,0.65634344893342,-0.836744913848178,0.527111064671028
"ws_ndvi.mean_mean",0.288284052420227,0.243353964546996,1.18462854285883,0.2361643465591,-0.188680953586922,0.765249058427377
"ws_RV.Clay",0.0783938628420959,0.120632218618687,0.649858418752087,0.51578367947914,-0.158040941025693,0.314828666709884
"ws_slope_mean",-0.296891354694308,0.346341806150967,-0.857220668777408,0.391322941781443,-0.975708821090757,0.381926111702141
