"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",0.0633580159277348,0.0171754386599327,3.68887323242219,0.000225249409079975,0.0296947747355899,0.0970212571198798
"ch_curvature.median",0.0169676237358956,0.028181026954247,0.602093875551207,0.547111651030732,-0.038266174141781,0.0722014216135722
"ch_slope.median",-0.0158161323987902,0.0408430426051075,-0.387241777056355,0.698577224492393,-0.0958670249238358,0.0642347601262554
"ch_stream.power",0.0229587007784622,0.0238841252381722,0.961253575314917,0.336424684307147,-0.0238533244905993,0.0697707260475238
"ch_stream.power.central.diff",0.00257144309087683,0.010325410011088,0.249040288774536,0.803329617026518,-0.0176659886564649,0.0228088748382186
"ch_valley_width",0.0119045415813889,0.0312500715747491,0.380944458092316,0.703244462477586,-0.0493444732194182,0.0731535563821959
"hs_curvature.median",-0.00814538625030403,0.0111158087318725,-0.73277495563131,0.46369569862699,-0.02993197102381,0.013641198523202
"hs_drainage_density",-0.014669180874805,0.0196332213451813,-0.747161182411128,0.45496627234822,-0.0531495876118634,0.0238112258622533
"hs_extended.dnbr.median",-0.00684418527292038,0.0142500450950684,-0.480292183446421,0.631019646164802,-0.0347737604373262,0.0210853898914854
"hs_flow.accumulation.max",-0.00973086873448467,0.0190906603763229,-0.509718812375569,0.61024847140065,-0.0471478755131635,0.0276861380441942
"hs_hillslope.length",0.000930700726314126,0.0190437740183833,0.0488716535606705,0.961021579040665,-0.0363944104794367,0.038255811932065
"hs_slope.eastness.median",0.0428858736319914,0.0168005220423955,2.55265125237004,0.0106906480630138,0.00995745550742488,0.075814291756558
