"stats.bias","stats.MSPE","stats.RMSPE","stats.RAV","cv_predict","se.fit","obs"
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.117559969509062,0.00125888569917405,0.0696438827852395
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.103625527933628,0.00133931434514693,0.0804496500501511
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.104307070918076,0.00125002440799364,0.0630444510543936
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.0867818451408408,0.00125880095767789,0.0794937020080174
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.0940180880506169,0.00127916451928373,0.084361232023892
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.146749828070489,0.00127997577396214,0.132579013970071
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.146638997445886,0.00125894986537988,0.0481483518833454
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.18250011781315,0.00126758562195717,0.116817027277702
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.0993397804149458,0.0012895937670636,0.0812588068518799
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.127600054359425,0.00128660139608521,0.0795735142107848
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.122648318591943,0.00125004150996019,0.0888279124886169
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.127970527551959,0.00128172615803131,0.0824515045038998
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.160181645114121,0.00125813550255463,0.0976682553512411
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.153751719276041,0.00127060691316895,0.15418083182601
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.0963606589056291,0.00129935493383137,0.0642100520117199
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.128151080624795,0.00130901537203481,0.155454510930657
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.0841081516531582,0.0012863544939134,0.131188958392021
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.112133647505888,0.00126653141755232,0.0775696607331813
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.0864848321802365,0.00127225918935033,0.0795374288336297
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.0936036157228169,0.0012881468558332,0.0835009532266075
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.0722200942762341,0.00131059670632906,0.0765528356720135
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.0800197716003847,0.00128231461618382,0.0723468685854531
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.111461097035529,0.00125399318048065,0.0884221479239246
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.0918436588118243,0.00127145710628736,0.108292064462921
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.129534184752149,0.00127866338987308,0.213728090869037
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.140103545157,0.00131101877892274,0.277614899968702
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.114718233617863,0.00125281584553632,0.213758580882762
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.111616300536277,0.00125405528256482,0.0720798933612264
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.125317218457639,0.00126557052070395,0.116858880086073
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.0908142826413424,0.00127353720075493,0.12301390086918
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.143598881376194,0.00126651460964099,0.129298934691843
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.192088812799141,0.00133592148391439,0.0546473815562768
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.167630287826769,0.0012842864118657,0.143206468109962
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.157681356019876,0.00130527656279724,0.146667152109172
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.184549219676307,0.00128166923155056,0.194606722133648
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.158402863145614,0.00129616353764397,0.0566945322691462
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.222311339894063,0.00131499746971828,0.0570469062624033
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.171728025130833,0.00125711066496569,0.0587074418172516
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.221175796368529,0.00125796721010436,0.0731086264559125
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.168726542557516,0.00126937960622753,0.0584925352028326
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.208100694079518,0.00129076211381121,0.715829054856298
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.161688955144294,0.00127080834440794,0.0930648330162131
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.130179296737905,0.00125759524949228,0.0879568522807155
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.199331656280081,0.00126593801116904,0.326024934065324
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.264539348472844,0.00127637012480237,0.0849354282741683
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.1442228276491,0.00127512574464283,0.0933100063408117
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.1545697639639,0.00126945431778768,0.117066094025906
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.221647720582914,0.00127706969619304,0.120459805210398
-0.000380711770438707,0.0112396129156542,0.106017040685232,0.00128645201046065,0.187034831165573,0.00128663549475857,0.580587953197134
