"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
-0.331701386477409,1.2334420074721,0.0318140052690507,0.0285842794381319,0.0279956076454073,0.00205230584778305,0.000324159047577011,-590.723530248116,13,110
