"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
-0.167237398462157,0.695033427996152,0.200938903010415,0.320406574699821,0.268360722839827,-0.00932647363679413,0.016060680124189,-129.994047731743,12,93
