rid,binaryID
84,10000000000
85,1000000000
86,100000000
87,10000000
88,1000000
89,100000
90,10000
91,1000
92,100
93,10
95,100000010
96,10000001
97,100000011
104,10000000001
107,100000000011
109,100000001
110,10001
129,1000000001
141,10000010
142,1000001
143,10000011
148,100001
163,1001
165,1010
166,101
184,1011
207,11
94,1
