"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
-0.240533127002246,0.850078620877126,0.108771504491811,0.308545429729531,0.249948435042678,-0.0128268541177755,0.0254497862784068,-865.249292550996,22,452
