"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-2.97018933238743,0.159652729695476,-18.6040623173359,0,-3.28310293262407,-2.65727573215079
"ch_central.slope.difference",-0.0759924783061176,0.0582569874304504,-1.30443542754147,0.192085162515239,-0.190174075517603,0.0381891189053677
"ch_curvature.median",0.135705013690505,0.093537555726235,1.45080778129039,0.146833392307406,-0.0476252267348237,0.319035254115834
"ch_slope.median",0.0527758065542428,0.120922130469839,0.436444564358767,0.662514211704206,-0.184227214100495,0.28977882720898
"ch_stream.power",-0.239638495158449,0.128280282102986,-1.86808518994418,0.0617501975301431,-0.49106322800694,0.0117862376900414
"ch_stream.power.central.diff",0.00053545749543997,0.00183334311183865,0.292066166983311,0.770236034240722,-0.00305782897506837,0.00412874396594831
"ch_valley_width",0.177869656861886,0.0888914282587507,2.00097647597845,0.0453949250437398,0.00364565894040869,0.352093654783363
"hs_curvature.median",0.0216412888436013,0.033691058012885,0.642345183559529,0.520649083049825,-0.0443919714627028,0.0876745491499054
"hs_drainage_density",0.0175944005858628,0.0393838598234409,0.446741397738542,0.655061787918928,-0.0595965462402554,0.094785347411981
"hs_eastness.median",-0.0125868236239326,0.0810390290853186,-0.155318045712037,0.876570589827811,-0.171420401973251,0.146246754725386
"hs_extended.dnbr.median",-0.116122436276747,0.078882115436521,-1.47210093991704,0.140993621735734,-0.270728541556659,0.0384836690031651
"hs_flow.accumulation.max",0.0377414395796924,0.085166139238709,0.443150762933005,0.657656689844354,-0.129181126030501,0.204664005189886
"hs_hillslope.length",0.069276759844292,0.0850633238468856,0.814413976686246,0.415407834414471,-0.0974442913008708,0.235997810989455
"hs_ndvi.min",0.181429178535385,0.0704435194230251,2.57552689049893,0.0100087490369996,0.043362417522008,0.319495939548762
"hs_ndvi.range",-0.105535638416538,0.110098382947506,-0.95855756997681,0.337781676248713,-0.321324503749749,0.110253226916673
"hs_northness.median",-0.0169924831721,0.0846376978150621,-0.200767313038564,0.84088052290966,-0.182879322624006,0.148894356279806
"hs_slope.median",0.242867804978149,0.081508644808783,2.97965701120305,0.00288571298004481,0.0831137967242672,0.402621813232032
"ws_dnbr.extended_mean",1.0602974027201,0.24925070593962,4.25393941703402,2.10042151191914e-05,0.571774995957264,1.54881980948294
"ws_flow.accum_max",0.601056835489172,0.175757570238137,3.41980624035023,0.000626657533272512,0.256578327812156,0.945535343166189
"ws_Kw",0.106431522584644,0.183342922706788,0.580505214018295,0.561573971654215,-0.252914002740972,0.46577704791026
"ws_ndvi.mean_mean",0.0761954430597612,0.0827766639782436,0.920494247989842,0.357314537493139,-0.0860438370979703,0.238434723217493
"ws_RV.Clay",0.105779318489469,0.0823890239490114,1.28390061466116,0.199176732170377,-0.0557002011720018,0.267258838150939
"ws_slope_mean",0.484459151325483,0.152816488371047,3.17020209330546,0.00152332948326261,0.184944337874347,0.78397396477662
