"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
0.0267201812308187,0.655811998394811,0.328455813478963,0.700453857979098,0.559444240954214,0.00168089180813678,0.572693351318533,227.625060520178,12,112
