"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-1.49716674497434,0.284248895687574,-5.26709784167433,1.38597347154601e-07,-2.05428434316726,-0.940049146781407
"ch_central.slope.difference",0.0749501093733729,0.0454463078746751,1.64920128561508,0.0991064046748069,-0.0141230172913094,0.164023236038055
"ch_curvature.median",0.0537086030776911,0.0767154393841943,0.700101615904408,0.483863846771502,-0.0966508951734954,0.204068101328878
"ch_slope.median",-0.131729484246505,0.0988672252550902,-1.33238779491005,0.18273279065188,-0.32550568499789,0.062046716504881
"ch_stream.power",0.0377605374987531,0.0955489099589771,0.395195900350565,0.6926983180093,-0.149511884782903,0.225032959780409
"ch_stream.power.central.diff",0.00344654640299471,0.00141558703115148,2.43471176773298,0.014903656134857,0.000672046804955823,0.0062210460010336
"ch_valley_width",0.207259932089184,0.0768975425361897,2.69527380529284,0.00703308113480938,0.0565435182186158,0.357976345959753
"hs_curvature.median",-0.0278014301183694,0.0252914222769445,-1.09924344364425,0.27166189396071,-0.0773717068989745,0.0217688466622357
"hs_drainage_density",-0.0266773702583659,0.0300704898598485,-0.887161146449654,0.37499214737461,-0.0856144473811457,0.032259706864414
"hs_eastness.median",-0.0730997891423612,0.0619963232589308,-1.17909878037535,0.238358844209912,-0.194610349903768,0.0484107716190459
"hs_extended.dnbr.median",0.0894792529954073,0.0588750495669699,1.51981618110785,0.128557181160966,-0.0259137237438641,0.204872229734679
"hs_flow.accumulation.max",0.15548179833386,0.0691736634207112,2.24770224164978,0.024595182977099,0.01990390935057,0.291059687317149
"hs_hillslope.length",0.16946710207765,0.0652499513321991,2.59719890387141,0.00939874811842145,0.0415795474735488,0.297354656681752
"hs_ndvi.min",0.0323134352276892,0.0549084933357904,0.588496118989786,0.556199338090326,-0.0753052341558176,0.139932104611196
"hs_ndvi.range",0.0107369392076899,0.084778153070678,0.126647477195436,0.899219418092692,-0.155425187486663,0.176899065902042
"hs_northness.median",-0.0874926569825644,0.0628034139874348,-1.39311944092831,0.163583675153946,-0.210585086504096,0.0355997725389668
"hs_slope.median",0.0907883972311536,0.060956397059381,1.48939900668196,0.136382329994181,-0.0286839456325565,0.210260740094864
"ws_dnbr.extended_mean",0.143020056999519,0.287738738180964,0.497048322042653,0.619154975782043,-0.420937506792172,0.706977620791209
"ws_flow.accum_max",0.0135851607642674,0.143523536191065,0.0946545850583159,0.924589191817924,-0.267715801104051,0.294886122632585
"ws_Kw",0.713539128251391,0.157443406413617,4.53203563429558,5.8417992114812e-06,0.4049557220774,1.02212253442538
"ws_ndvi.mean_mean",-0.0321619800576094,0.11269938330304,-0.285378492011161,0.77535418361474,-0.253048712411443,0.188724752296224
"ws_RV.Clay",0.279806767980816,0.0673036692231719,4.15737761715496,3.21921630332955e-05,0.147894000276002,0.41171953568563
"ws_slope_mean",0.637271063047252,0.127021104097174,5.01704868318359,5.2471275235888e-07,0.388314273740278,0.886227852354226
