"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
-0.155953286821443,0.678410784499925,0.289958398077676,0.426432434050197,0.301776327567293,-0.00747045349995028,0.0170585530041805,-4.72474613099484,22,452
