"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-1.98118181559209,0.061260249135925,-32.3404139476518,0,-2.10124969758246,-1.86111393360173
"ch_curvature.median",0.0921190855770574,0.0551741815766122,1.66960493014555,0.0949975543374943,-0.0160203231895759,0.200258494343691
"ch_flow.accumulation.max",0.178346684752118,0.0702083444092281,2.54024911501369,0.0110773536440114,0.0407408582958471,0.315952511208389
"ch_slope.median",0.179279928502091,0.0495334460013285,3.6193712122771,0.000295319743448097,0.0821961583093274,0.276363698694854
"ch_stream.power.central.diff",-0.0476173563394577,0.0270720675010158,-1.75891096376998,0.0785926326681268,-0.100677633628486,0.00544292094957055
"ch_valley_width",0.252590204966328,0.0860523919275835,2.93530719260997,0.00333217622669668,0.0839306160047393,0.421249793927917
"hs_curvature.median",-0.0244964788281109,0.0137480430662188,-1.78181568897633,0.0747792929409248,-0.0514421480958054,0.00244919043958362
"hs_drainage_density",0.00365064065675112,0.00814969169783233,0.447948314133419,0.654190498817669,-0.0123224615561053,0.0196237428696076
"hs_extended.dnbr.median",0.0418880235832206,0.0305279998022102,1.37211818182035,0.170026650248792,-0.0179457565491572,0.101721803715598
"hs_flow.accumulation.max",0.0563527981426125,0.0516012614165075,1.09208179404283,0.274797150916549,-0.0447838157905784,0.157489412075803
"hs_hillslope.length",-0.0821144338909633,0.0380690342851245,-2.15698757357367,0.0310066326821692,-0.156728370016028,-0.00750049776589885
"hs_slope.northness.median",0.0102232641108501,0.0734558374043471,0.139175652638399,0.889311347620324,-0.1337475316559,0.154194059877601
