"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-1.69081506077807,0.141407638793201,-11.9570277476366,0,-1.96796893995159,-1.41366118160455
"ch_central.slope.difference",-0.0435938759171223,0.0596711784834513,-0.730568375303871,0.465042834541584,-0.160547236659748,0.0733594848255036
"ch_curvature.median",0.0503691719147183,0.0810668491700581,0.621328846876191,0.534383277336633,-0.108518932798736,0.209257276628173
"ch_flow.accumulation.max",0.285602625481567,0.177818986109767,1.60614246954071,0.108242610382583,-0.0629161830610047,0.634121434024139
"ch_slope.median",0.142495327905178,0.087818131875794,1.62261852833213,0.104670977211992,-0.0296250477609674,0.314615703571323
"ch_stream.power",0.0224618002138112,0.0569881138273783,0.394148862021471,0.693471138102634,-0.0892328504347193,0.134156450862342
"ch_valley_width",-0.159741209181269,0.142762405112709,-1.11893049893041,0.26316979042954,-0.439550381548496,0.120067963185958
"hs_drainage_density",-0.00497928691377444,0.0103954105329144,-0.478988963255352,0.631946480281985,-0.025353917162795,0.0153953433352461
"hs_extended.dnbr.median",-0.219586781512476,0.0763269279700095,-2.87692413873589,0.00401572122985727,-0.369184811384278,-0.0699887516406747
"hs_flow.accumulation.max",-0.00798920110662555,0.0813110947946531,-0.0982547477290996,0.921730010327343,-0.167356018447668,0.151377616234417
"hs_hillslope.length",-0.0266381552318222,0.0650643062478704,-0.409412729774462,0.682236799287457,-0.154161852156733,0.100885541693088
"hs_slope.northness.median",0.0304744826078776,0.0887627825457463,0.343325003271182,0.731353972788054,-0.143497374349346,0.204446339565101
