"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-2.10602688696008,0.14165875399204,-14.8669025218054,0,-2.3836729428793,-1.82838083104086
"ch_central.slope.difference",0.00693884235897962,0.0646405075997845,0.107345109384673,0.914515199146886,-0.119754224478986,0.133631909196945
"ch_curvature.median",0.0177257382166752,0.128271874523475,0.138188814052385,0.890091195373728,-0.233682516078776,0.269133992512126
"ch_flow.accumulation.max",0.260818776548491,0.332231823577648,0.785050552171241,0.432423929857737,-0.390343632181765,0.911981185278747
"ch_slope.median",-0.0138934867716144,0.164139972433033,-0.084644139789184,0.932544306485553,-0.335601921163756,0.307814947620527
"ch_stream.power",-0.0530006844290173,0.066854213197524,-0.792780019299969,0.427905999660288,-0.184032534510927,0.078031165652892
"ch_stream.power.central.diff",0.00297195504330264,0.00167569072107299,1.77357014986609,0.0761342788420249,-0.000312338419228367,0.00625624850583364
"ch_valley_width",0.449010669091047,0.220150598371032,2.03956142937347,0.041394026988592,0.0175234251088819,0.880497913073213
"hs_curvature.median",0.0304448398932615,0.0512420960866559,0.594137285909929,0.552420294313342,-0.0699878229289249,0.130877502715448
"hs_drainage_density",0.0435950822918557,0.0228085995985137,1.91134410087573,0.0559603751744069,-0.00110895145902587,0.0882991160427372
"hs_extended.dnbr.median",-0.0701685949218799,0.0876600976682189,-0.800462203310088,0.423443053890928,-0.241979229232852,0.101642039389093
"hs_flow.accumulation.max",0.152424204929198,0.103405054672814,1.47404984612683,0.140468170782794,-0.0502459780489122,0.355094387907309
"hs_hillslope.length",0.111284741754441,0.0942116842191574,1.18122017111559,0.23751527015828,-0.0733667662379683,0.29593624974685
"hs_slope.median",0.145560983251804,0.100171294132769,1.45312072197924,0.146190238550613,-0.0507711455331912,0.341893112036799
