"term","estimate","std.error","statistic","p.value","conf.low","conf.high","bootstrap_rep"
"(Intercept)",-1.61911225911248,0.245443237424567,-6.59668718560677,4.20445900317645e-11,-2.10017216471355,-1.13805235351142,1
"ch_change.in.slope.over.width",0.0239836663633248,0.0153044086051748,1.56710833995999,0.117089370127745,-0.00601242330750265,0.0539797560341522,1
"ch_channel.width.over.valley.width",0.176580338423831,0.0854991805320429,2.0652869106465,0.0388958613231825,0.00900502387333835,0.344155652974323,1
"ch_curvature.median",0.0864851003552171,0.0831594057708015,1.03999180313507,0.298343708892536,-0.0765043399313061,0.24947454064174,1
"ch_stream.power",0.0427649992305797,0.0796870802895408,0.536661640446535,0.591501357487458,-0.113418808170072,0.198948806631231,1
"ch_stream.power.central.diff",-0.0268977552355578,0.0244623966383361,-1.09955519212722,0.271525974034227,-0.0748431716222302,0.0210476611511145,1
"hs_area",-0.0143480849889922,0.0581188221086743,-0.246875013436494,0.805004954289323,-0.128258883145884,0.0995627131678997,1
"hs_aspect.eastness.median",-0.0604037788380818,0.0658884660160722,-0.916758007742167,0.359269461652596,-0.189542799226175,0.068735241550011,1
"hs_curvature.median",-0.0200516590544303,0.0479323858273667,-0.418332171627099,0.675704270862977,-0.113997408969147,0.0738940908602866,1
"hs_extended.dnbr.median",0.189979168182773,0.0582392868073783,3.26204489438742,0.00110611624382617,0.0758322635550131,0.304126072810533,1
"hs_flow.accumulation.max",-0.0747845770628176,0.0445380029043529,-1.67911833010161,0.0931289845092209,-0.16207745869869,0.0125083045730545,1
"hs_ndvi.range.mean",-0.0150153340194244,0.0714030165451593,-0.210289911350284,0.833441408826666,-0.154962674835454,0.124932006796605,1
"hs_slope.median",0.113962418229138,0.0647047651933668,1.76126778126104,0.0781930905045571,-0.0128565911779821,0.240781427636258,1
"hs_storm.accum.10.min.mean",0.0248901063257902,0.290688706668741,0.0856246071993231,0.931764836577258,-0.54484928945747,0.59462950210905,1
"ws_bare.earth_mean",0.00707267935620839,0.0445587019852494,0.1587272303971,0.873883783396679,-0.0802607717327339,0.0944061304451506,1
"ws_ndvi.min_mean",0.011910793207212,0.286965138893357,0.0415060632561306,0.966892459241823,-0.550530543842302,0.574352130256726,1
