"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
-0.514037637872127,1.50141491422463,0.00827783515827518,0.00976121575778984,0.00912448169096595,0.000361125208853167,0.000129857734293338,-1058.70728406293,14,124
