"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-4.88525110398604,0.210630301486278,-23.1934867372551,0,-5.29807890895196,-4.47242329902013
"ch_curvature.median",-0.0263583536991825,0.287852669589203,-0.0915689048039705,0.927040557994995,-0.590539218947728,0.537822511549363
"ch_slope.median",0.434057250675845,0.267135996221268,1.62485496831478,0.10419346532129,-0.089519680892069,0.957634182243759
"ch_stream.power",0.475201932015286,0.290394046894457,1.63640383505519,0.101755097089187,-0.0939599412226851,1.04436380525326
"ch_stream.power.central.diff",0.0298170408764113,0.162654997545387,0.183314631129555,0.854551154938325,-0.288980896217998,0.348614977970821
"ch_valley_width",0.201655232454518,0.270917785084822,0.744341064177021,0.45667016417147,-0.329333869083096,0.732644333992132
"hs_curvature.median",0.128596357696888,0.184359398730512,0.69753079356081,0.485470675155445,-0.232741424026374,0.48993413942015
"hs_drainage_density",-0.0836374705035547,0.233406849015522,-0.358333403052764,0.720093823487824,-0.541106488318956,0.373831547311847
"hs_eastness.median",-0.0219471131847192,0.271627822058491,-0.0807984727720314,0.935602222651659,-0.554327861618417,0.510433635248978
"hs_extended.dnbr.median",0.238578760381002,0.302005728537777,0.789980910415608,0.429538916872922,-0.353341590677821,0.830499111439826
"hs_flow.accumulation.max",0.0589073792152948,0.344270688174326,0.171107739458395,0.864139050413671,-0.615850770539203,0.733665528969792
"hs_hillslope.length",-0.245781335377557,0.302853071505318,-0.811553054938197,0.417048137930838,-0.839362448135315,0.3477997773802
"hs_ndvi.range",-0.383065250833108,0.297657206711578,-1.28693423910374,0.198117210017675,-0.966462655726594,0.200332154060378
"hs_northness.median",0.303639687937661,0.261142193064133,1.16273699157872,0.244936228244007,-0.208189605311846,0.815468981187168
"hs_slope.median",0.0618131338409261,0.2407151901327,0.25678950217828,0.797341274452227,-0.409979969350877,0.53360623703273
