"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
-0.218860810423636,0.804605256895224,0.49687223004781,0.556171674265594,0.452676942935245,0.00410637460066709,0.00394140898001214,73.5650404601149,13,110
