"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-2.45373073142492,0.142227703219339,-17.2521293382687,0,-2.73249190733868,-2.17496955551117
"ch_central.slope.difference",0.0291810809224336,0.0274865306127561,1.06165020727975,0.288394511806799,-0.024691529138526,0.0830536909833933
"ch_curvature.median",-0.0111588542477448,0.0494424205800415,-0.22569393077509,0.821439478846425,-0.108064217893108,0.0857465093976186
"ch_slope.median",-0.0220389843927308,0.0562079902338711,-0.3920970008184,0.694986543458243,-0.132204620894497,0.0881266521090356
"ch_stream.power",-0.0159300040198988,0.0381969724849288,-0.417048864963949,0.676642666138395,-0.0907946944088266,0.0589346863690291
"ch_stream.power.central.diff",8.67730343953725e-05,0.00156267710764679,0.0555284479248835,0.955717466740712,-0.00297601781605756,0.0031495638848483
"ch_valley_width",-0.00327173603601689,0.0547984389266359,-0.0597049131344249,0.952390658602817,-0.110674702741241,0.104131230669207
"hs_curvature.median",-0.0085022672466484,0.0107629124923971,-0.789959711430744,0.429551297530698,-0.029597188100503,0.0125926536072062
"hs_drainage_density",0.0109041411987504,0.00786975940949425,1.38557491167968,0.165876743393311,-0.00452030381085358,0.0263285862083543
"hs_extended.dnbr.median",-0.0209186582366346,0.0477006668336645,-0.438540163590991,0.660994761962461,-0.114410247269161,0.0725729307958921
"hs_flow.accumulation.max",0.03350847570525,0.0443995904226864,0.75470236068053,0.450427589764292,-0.0535131224515447,0.120530073862045
"hs_hillslope.length",0.0698875535141471,0.0459917564341018,1.51956696009825,0.128619847065188,-0.0202546326824308,0.160029739710725
"hs_ndvi.mean.mean",0.110123457460329,0.0621645999769762,1.77148179994909,0.0764806165696654,-0.0117169196078838,0.231963834528542
"hs_slope.median",0.0717901866605014,0.0398722998506849,1.80050277835348,0.0717812852806645,-0.00635808502762276,0.149938458348626
"ws_dnbr.extended_mean",0.529208429155457,0.232328695630305,2.27784358587182,0.0227358984311343,0.0738525531448917,0.984564305166022
"ws_flow.accum_max",0.560785038479568,0.14189155589493,3.9522086775539,7.74331689248342e-05,0.282682699215153,0.838887377743983
"ws_Kw",-0.205357494199574,0.212612211035419,-0.965878174162648,0.334105144939123,-0.622069770502425,0.211354782103277
"ws_ndvi.mean_mean",0.142302311884514,0.0779310545595627,1.82600264668243,0.0678498631735625,-0.0104397483294547,0.295044372098483
"ws_RV.Clay",0.0473062231466819,0.0874312768265477,0.54106750883361,0.588461052196191,-0.124055930555703,0.218668376849067
"ws_slope_mean",0.116993904865494,0.150806158024481,0.775789970370451,0.437873006846369,-0.178580733509346,0.412568543240333
