"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-1.35305482940059,0.212279766571696,-6.37392273061314,1.84253501345211e-10,-1.76911552652768,-0.936994132273492
"ch_slope.median",0.320051004768775,0.133508044867748,2.39724134291543,0.0165190392790389,0.0583800451816304,0.581721964355919
"ch_stream.power.central.diff",-0.0173560520511844,0.0672043277403475,-0.258257952050971,0.796207835122869,-0.149074114027492,0.114362009925123
"ch_valley_width",0.236183293027771,0.231314779646349,1.02104713494254,0.307232107649305,-0.217185344170893,0.689551930226434
"hs_curvature.median",-0.141271130591712,0.0699090569331901,-2.02078438458583,0.0433020899866388,-0.278290364373925,-0.00425189680949981
"hs_drainage_density",0.015316543348422,0.0354785001230363,0.431713384029923,0.665949738670827,-0.0542200391182289,0.084853125815073
"hs_eastness.median",0.0439849247179974,0.115481107879915,0.380884159543533,0.703289206990857,-0.18235388762142,0.270323737057415
"hs_extended.dnbr.median",0.0625409497801033,0.0945085092619956,0.661749405090371,0.508131836227266,-0.122692324605978,0.247774224166185
"hs_flow.accumulation.max",0.0859674515138015,0.0702505793371447,1.22372587279642,0.22105565604118,-0.0517211538800759,0.223656056907679
"hs_hillslope.length",-0.144700464442355,0.110081121204889,-1.31448937709337,0.188681570621118,-0.360455497381726,0.0710545684970162
"hs_ndvi.min",-0.223583845060833,0.191016276538982,-1.17049630069197,0.241801301985317,-0.597968867538181,0.150801177416516
"hs_northness.median",-0.0507821253878192,0.171769953724238,-0.295640327582235,0.767504772587046,-0.387445048313438,0.285880797537799
