"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
-0.0590332645828229,0.417440694862742,0.394188075352384,0.446078382295449,0.356215945940467,-0.0422408955367652,0.445808001499893,148.202656278536,11,108
